entry_id,user_id,created_at,mood,topic,tone,faith_state,word_count,sentiment_score,sentiment_label,sentiment_analyzed
j_0005694,u_02317,2025-12-30 13:22:00,neutral,habits,deeper_faith,at_peace,36,-0.013,neutral,True
j_0005695,u_02317,2026-01-10 10:51:00,neutral,burnout,deeper_faith,questioning,62,-0.233,negative,True
j_0005696,u_02317,2026-01-18 15:30:00,grateful,burnout,deeper_faith,distant,172,0.224,positive,True
j_0005697,u_02320,2025-10-15 07:19:00,neutral,purpose,universal,,77,0.209,positive,True
j_0005698,u_02320,2025-10-19 08:59:00,good,confidence,deeper_faith,questioning,129,0.143,neutral,True
j_0005699,u_02320,2025-10-23 13:57:00,neutral,burnout,deeper_faith,at_peace,72,-0.347,negative,True
j_0005700,u_02320,2025-10-28 13:13:00,good,gratitude,universal,at_peace,113,0.559,positive,True
j_0005701,u_02320,2025-11-03 08:37:00,grateful,gratitude,deeper_faith,distant,94,0.507,positive,True
j_0005702,u_02320,2025-11-06 20:01:00,neutral,faith,deeper_faith,at_peace,31,-0.396,negative,True
j_0005703,u_02320,2025-11-08 11:46:00,good,burnout,deeper_faith,at_peace,31,0.479,positive,True
j_0005704,u_02323,2025-04-04 21:07:00,good,habits,light_islamic,,48,0.392,positive,True
j_0005705,u_02323,2025-04-10 19:41:00,grateful,anxiety,universal,at_peace,69,0.451,positive,True
j_0005706,u_02323,2025-04-14 12:10:00,grateful,anxiety,light_islamic,at_peace,244,0.495,positive,True
j_0005707,u_02323,2025-04-19 17:09:00,good,faith,universal,questioning,57,-0.175,negative,True
j_0005708,u_02323,2025-04-26 11:16:00,very_low,work,light_islamic,at_peace,87,-0.647,negative,True
j_0005709,u_02323,2025-04-30 14:24:00,neutral,purpose,light_islamic,distant,128,0.09,neutral,True
j_0005710,u_02324,2025-07-28 20:41:00,low,purpose,universal,distant,134,-0.49,negative,True
j_0005711,u_02324,2025-08-10 19:21:00,neutral,self,light_islamic,at_peace,40,-0.205,negative,True
j_0005712,u_02324,2025-08-13 09:19:00,good,burnout,universal,at_peace,50,0.258,positive,True
j_0005713,u_02325,2025-07-01 15:40:00,good,purpose,light_islamic,,55,0.372,positive,True
j_0005714,u_02325,2025-07-06 12:35:00,neutral,self,universal,distant,129,0.166,positive,True
j_0005715,u_02325,2025-07-11 10:25:00,grateful,relationships,universal,at_peace,248,0.315,positive,True
j_0005716,u_02325,2025-07-14 08:35:00,good,burnout,light_islamic,distant,81,-0.014,neutral,True
j_0005717,u_02329,2025-06-10 12:20:00,low,relationships,universal,,50,-0.116,neutral,True
j_0005718,u_02329,2025-06-11 13:18:00,good,faith,universal,,112,0.319,positive,True
j_0005719,u_02329,2025-06-14 09:45:00,low,relationships,universal,questioning,158,-0.417,negative,True
j_0005720,u_02329,2025-06-15 16:43:00,neutral,confidence,light_islamic,at_peace,36,-0.18,negative,True
j_0005721,u_02329,2025-06-21 09:27:00,very_low,confidence,universal,at_peace,204,-0.552,negative,True
j_0005722,u_02330,2025-10-03 11:28:00,neutral,relationships,universal,,81,0.171,positive,True
j_0005723,u_02330,2025-10-05 12:40:00,grateful,gratitude,universal,,168,0.613,positive,True
j_0005724,u_02330,2025-10-07 13:44:00,neutral,anxiety,universal,distant,99,-0.294,negative,True
j_0005725,u_02330,2025-10-09 15:59:00,neutral,habits,light_islamic,hurting,122,0.217,positive,True
j_0005726,u_02330,2025-10-29 16:46:00,neutral,relationships,universal,hurting,148,-0.083,neutral,True
j_0005727,u_02332,2025-12-04 13:04:00,good,purpose,universal,,161,0.482,positive,True
j_0005728,u_02332,2025-12-07 21:23:00,good,anxiety,universal,,57,0.031,neutral,True
j_0005729,u_02332,2025-12-10 18:01:00,neutral,faith,universal,at_peace,54,0.334,positive,True
j_0005730,u_02332,2025-12-11 18:02:00,neutral,work,universal,distant,27,-0.276,negative,True
j_0005731,u_02332,2025-12-13 12:41:00,low,work,universal,at_peace,54,-0.338,negative,True
j_0005732,u_02332,2025-12-24 11:54:00,grateful,anxiety,universal,at_peace,55,0.949,positive,True
j_0005733,u_02333,2025-10-05 17:24:00,grateful,self,universal,,33,0.755,positive,True
j_0005734,u_02333,2025-10-08 18:56:00,good,relationships,light_islamic,,201,0.248,positive,True
j_0005735,u_02333,2025-10-10 15:12:00,good,purpose,light_islamic,distant,255,0.206,positive,True
j_0005736,u_02333,2025-10-16 18:20:00,grateful,relationships,deeper_faith,questioning,95,1.0,positive,True
j_0005737,u_02333,2025-10-19 16:52:00,grateful,self,light_islamic,distant,48,0.416,positive,True
j_0005738,u_02333,2025-10-22 15:18:00,low,work,universal,distant,96,-0.051,neutral,True
j_0005739,u_02333,2025-11-02 07:28:00,neutral,burnout,light_islamic,hurting,127,-0.042,neutral,True
j_0005740,u_02334,2025-10-07 08:21:00,low,work,light_islamic,at_peace,164,-0.319,negative,True
j_0005741,u_02334,2025-10-08 09:27:00,good,anxiety,deeper_faith,at_peace,98,0.389,positive,True
j_0005742,u_02334,2025-10-25 17:09:00,grateful,work,light_islamic,questioning,62,0.35,positive,True
j_0005743,u_02335,2025-03-06 09:12:00,neutral,gratitude,universal,,77,-0.627,negative,True
j_0005744,u_02335,2025-03-07 14:00:00,grateful,gratitude,universal,,17,0.541,positive,True
j_0005745,u_02335,2025-03-11 08:14:00,good,faith,light_islamic,at_peace,82,0.368,positive,True
j_0005746,u_02335,2025-03-16 10:58:00,low,self,universal,at_peace,47,-0.286,negative,True
j_0005747,u_02335,2025-03-18 15:14:00,good,relationships,universal,distant,55,-0.32,negative,True
j_0005748,u_02335,2025-03-24 15:36:00,low,confidence,light_islamic,at_peace,50,-0.159,negative,True
j_0005749,u_02336,2025-07-20 14:44:00,low,relationships,universal,at_peace,141,-0.33,negative,True
j_0005750,u_02336,2025-07-22 12:48:00,very_low,relationships,universal,at_peace,37,-0.614,negative,True
j_0005751,u_02336,2025-07-26 07:52:00,neutral,self,light_islamic,at_peace,108,0.462,positive,True
j_0005752,u_02336,2025-08-04 21:00:00,grateful,work,deeper_faith,at_peace,80,0.393,positive,True
j_0005753,u_02336,2025-08-09 10:50:00,neutral,habits,universal,at_peace,47,0.14,neutral,True
j_0005754,u_02337,2025-02-02 22:12:00,very_low,confidence,universal,,97,-0.421,negative,True
j_0005755,u_02337,2025-02-05 09:40:00,grateful,confidence,light_islamic,,26,0.456,positive,True
j_0005756,u_02337,2025-02-06 14:21:00,grateful,anxiety,universal,at_peace,43,0.19,positive,True
j_0005757,u_02337,2025-02-09 10:21:00,good,faith,universal,at_peace,32,0.199,positive,True
j_0005758,u_02337,2025-02-12 11:42:00,good,confidence,universal,questioning,101,-0.176,negative,True
j_0005759,u_02337,2025-02-16 09:32:00,neutral,purpose,universal,at_peace,90,-0.239,negative,True
j_0005760,u_02337,2025-02-18 16:06:00,good,work,light_islamic,questioning,70,0.628,positive,True
j_0005761,u_02337,2025-03-02 21:40:00,low,anxiety,universal,questioning,29,-0.216,negative,True
j_0005762,u_02339,2025-02-10 21:03:00,neutral,purpose,universal,,82,0.063,neutral,True
j_0005763,u_02339,2025-02-11 18:20:00,low,faith,deeper_faith,,36,0.26,positive,True
j_0005764,u_02339,2025-02-17 17:32:00,neutral,relationships,universal,at_peace,595,0.012,neutral,True
j_0005765,u_02339,2025-02-18 18:06:00,low,self,deeper_faith,questioning,180,-0.303,negative,True
j_0005766,u_02339,2025-03-01 13:59:00,low,purpose,universal,distant,42,-0.13,neutral,True
j_0005767,u_02340,2025-10-03 08:03:00,grateful,purpose,universal,,22,0.516,positive,True
j_0005768,u_02340,2025-10-07 17:43:00,neutral,relationships,light_islamic,distant,61,-0.248,negative,True
j_0005769,u_02340,2025-10-14 13:03:00,good,faith,universal,at_peace,30,0.228,positive,True
j_0005770,u_02340,2025-10-18 10:45:00,grateful,work,universal,hurting,59,0.242,positive,True
j_0005771,u_02342,2025-12-14 19:27:00,good,faith,universal,,121,0.427,positive,True
j_0005772,u_02342,2025-12-16 09:28:00,neutral,anxiety,universal,,130,-0.035,neutral,True
j_0005773,u_02342,2025-12-22 18:36:00,neutral,self,deeper_faith,at_peace,224,0.274,positive,True
j_0005774,u_02342,2026-01-02 15:54:00,neutral,self,universal,at_peace,166,-0.158,negative,True
j_0005775,u_02345,2025-11-04 07:37:00,neutral,faith,universal,,55,-0.469,negative,True
j_0005776,u_02345,2025-11-05 10:08:00,neutral,purpose,universal,,46,0.403,positive,True
j_0005777,u_02345,2025-11-06 08:36:00,neutral,faith,deeper_faith,,374,0.181,positive,True
j_0005778,u_02345,2025-11-10 16:17:00,good,gratitude,light_islamic,at_peace,42,0.266,positive,True
j_0005779,u_02345,2025-11-12 17:12:00,neutral,gratitude,deeper_faith,questioning,147,0.163,positive,True
j_0005780,u_02345,2025-11-16 11:14:00,good,anxiety,universal,questioning,51,0.528,positive,True
j_0005781,u_02345,2025-11-18 16:20:00,neutral,anxiety,universal,distant,47,-0.177,negative,True
j_0005782,u_02345,2025-11-30 11:01:00,low,burnout,light_islamic,at_peace,105,-0.176,negative,True
j_0005783,u_02347,2025-02-26 20:29:00,grateful,work,deeper_faith,,35,0.374,positive,True
j_0005784,u_02347,2025-02-27 17:01:00,neutral,relationships,light_islamic,,150,0.108,neutral,True
j_0005785,u_02347,2025-03-10 10:33:00,neutral,anxiety,deeper_faith,at_peace,39,-0.024,neutral,True
j_0005786,u_02347,2025-03-15 21:31:00,good,confidence,universal,at_peace,189,-0.002,neutral,True
j_0005787,u_02347,2025-03-21 14:57:00,neutral,burnout,deeper_faith,distant,62,-0.103,neutral,True
j_0005788,u_02349,2025-05-16 22:01:00,neutral,habits,light_islamic,,59,-0.198,negative,True
j_0005789,u_02349,2025-05-21 11:09:00,neutral,burnout,light_islamic,distant,184,0.368,positive,True
j_0005790,u_02349,2025-05-24 07:38:00,low,gratitude,universal,distant,61,-0.399,negative,True
j_0005791,u_02349,2025-05-28 07:23:00,good,confidence,light_islamic,at_peace,73,0.589,positive,True
j_0005792,u_02349,2025-05-30 08:06:00,low,purpose,universal,questioning,60,-0.356,negative,True
j_0005793,u_02349,2025-06-01 17:10:00,very_low,work,universal,distant,42,-0.624,negative,True
j_0005794,u_02349,2025-06-04 13:23:00,neutral,work,universal,distant,43,-0.276,negative,True
j_0005795,u_02349,2025-06-10 10:15:00,grateful,gratitude,deeper_faith,at_peace,69,0.75,positive,True
j_0005796,u_02349,2025-06-12 18:10:00,neutral,confidence,universal,distant,97,-0.261,negative,True
j_0005797,u_02349,2025-06-13 18:15:00,low,relationships,universal,questioning,148,-0.603,negative,True
j_0005798,u_02350,2025-05-23 13:11:00,low,habits,universal,,20,-0.563,negative,True
j_0005799,u_02350,2025-05-24 11:14:00,neutral,habits,light_islamic,,64,0.157,positive,True
j_0005800,u_02350,2025-05-30 08:14:00,good,gratitude,light_islamic,at_peace,78,0.598,positive,True
j_0005801,u_02350,2025-05-31 10:59:00,low,purpose,universal,at_peace,52,0.064,neutral,True
j_0005802,u_02350,2025-06-02 16:15:00,good,habits,light_islamic,at_peace,110,0.366,positive,True
j_0005803,u_02350,2025-06-21 17:51:00,good,anxiety,light_islamic,at_peace,148,0.195,positive,True
j_0005804,u_02351,2025-11-12 21:21:00,grateful,burnout,universal,,86,0.069,neutral,True
j_0005805,u_02351,2025-11-19 15:49:00,very_low,habits,light_islamic,hurting,113,-0.28,negative,True
j_0005806,u_02351,2025-11-23 18:11:00,good,work,universal,at_peace,52,0.165,positive,True
j_0005807,u_02351,2025-12-07 18:39:00,grateful,relationships,light_islamic,questioning,87,0.506,positive,True
j_0005808,u_02352,2025-04-07 15:49:00,very_low,gratitude,deeper_faith,,142,-0.617,negative,True
j_0005809,u_02352,2025-04-10 15:10:00,good,burnout,universal,,65,-0.25,negative,True
j_0005810,u_02352,2025-04-13 21:04:00,good,burnout,light_islamic,questioning,56,0.753,positive,True
j_0005811,u_02352,2025-04-18 16:56:00,good,self,universal,at_peace,12,0.302,positive,True
j_0005812,u_02352,2025-04-21 10:09:00,neutral,confidence,universal,at_peace,41,0.028,neutral,True
j_0005813,u_02352,2025-04-24 12:10:00,very_low,self,light_islamic,questioning,96,-0.126,neutral,True
j_0005814,u_02352,2025-05-07 14:57:00,grateful,anxiety,universal,at_peace,58,0.471,positive,True
j_0005815,u_02353,2025-01-07 15:37:00,neutral,purpose,universal,,32,0.361,positive,True
j_0005816,u_02353,2025-01-09 17:28:00,low,habits,universal,,122,0.003,neutral,True
j_0005817,u_02353,2025-01-11 11:42:00,grateful,habits,universal,distant,37,0.425,positive,True
j_0005818,u_02353,2025-01-16 14:20:00,good,relationships,universal,at_peace,72,0.097,neutral,True
j_0005819,u_02353,2025-01-17 16:38:00,neutral,self,universal,at_peace,82,-0.352,negative,True
j_0005820,u_02353,2025-01-19 16:22:00,neutral,burnout,universal,at_peace,46,0.379,positive,True
j_0005821,u_02353,2025-01-20 19:53:00,very_low,work,light_islamic,at_peace,100,-0.382,negative,True
j_0005822,u_02353,2025-01-22 13:24:00,neutral,anxiety,deeper_faith,at_peace,84,0.06,neutral,True
j_0005823,u_02353,2025-01-25 15:17:00,good,relationships,light_islamic,at_peace,226,0.094,neutral,True
j_0005824,u_02364,2025-03-11 14:32:00,neutral,habits,deeper_faith,,52,0.016,neutral,True
j_0005825,u_02364,2025-03-12 21:26:00,good,work,light_islamic,,96,0.328,positive,True
j_0005826,u_02364,2025-03-28 11:26:00,low,anxiety,universal,hurting,92,-0.617,negative,True
j_0005827,u_02364,2025-04-02 09:42:00,neutral,confidence,light_islamic,at_peace,182,-0.265,negative,True
j_0005828,u_02366,2025-10-05 21:07:00,neutral,anxiety,deeper_faith,,109,0.16,positive,True
j_0005829,u_02366,2025-10-06 10:21:00,neutral,gratitude,universal,,21,-0.057,neutral,True
j_0005830,u_02366,2025-10-07 12:35:00,neutral,relationships,deeper_faith,,33,-0.197,negative,True
j_0005831,u_02366,2025-10-17 19:38:00,good,purpose,deeper_faith,questioning,37,0.288,positive,True
j_0005832,u_02366,2025-10-22 12:16:00,neutral,gratitude,universal,hurting,154,-0.166,negative,True
j_0005833,u_02366,2025-10-25 08:12:00,good,self,light_islamic,at_peace,37,0.183,positive,True
j_0005834,u_02367,2025-05-20 21:55:00,grateful,habits,light_islamic,,76,0.592,positive,True
j_0005835,u_02367,2025-05-23 09:45:00,neutral,relationships,universal,,64,-0.316,negative,True
j_0005836,u_02367,2025-05-27 20:16:00,good,relationships,universal,questioning,41,0.095,neutral,True
j_0005837,u_02367,2025-06-04 12:11:00,good,habits,light_islamic,hurting,115,-0.067,neutral,True
j_0005838,u_02367,2025-06-06 16:49:00,neutral,relationships,universal,distant,61,-0.08,neutral,True
j_0005839,u_02367,2025-06-11 12:24:00,very_low,anxiety,universal,hurting,112,-0.179,negative,True
j_0005840,u_02367,2025-06-13 19:02:00,good,relationships,deeper_faith,at_peace,41,0.302,positive,True
j_0005841,u_02370,2025-12-15 17:55:00,neutral,confidence,light_islamic,,77,-0.03,neutral,True
j_0005842,u_02370,2026-01-14 07:55:00,grateful,habits,deeper_faith,questioning,119,0.732,positive,True
j_0005843,u_02375,2025-09-25 16:29:00,neutral,faith,light_islamic,distant,25,-0.221,negative,True
j_0005844,u_02375,2025-10-01 18:25:00,good,habits,light_islamic,at_peace,80,0.333,positive,True
j_0005845,u_02375,2025-10-02 17:13:00,grateful,burnout,universal,distant,71,0.023,neutral,True
j_0005846,u_02375,2025-10-04 09:24:00,good,purpose,light_islamic,questioning,81,0.177,positive,True
j_0005847,u_02375,2025-10-11 11:50:00,neutral,purpose,light_islamic,at_peace,49,-0.189,negative,True
j_0005848,u_02375,2025-10-15 14:52:00,good,work,light_islamic,distant,28,0.605,positive,True
j_0005849,u_02375,2025-10-17 19:27:00,neutral,purpose,light_islamic,at_peace,69,-0.043,neutral,True
j_0005850,u_02375,2025-10-18 17:29:00,neutral,burnout,light_islamic,distant,60,0.24,positive,True
j_0005851,u_02377,2025-06-22 19:15:00,grateful,anxiety,universal,,102,0.811,positive,True
j_0005852,u_02377,2025-06-23 14:15:00,neutral,relationships,universal,,44,0.105,neutral,True
j_0005853,u_02377,2025-06-28 08:26:00,low,burnout,universal,at_peace,56,-0.134,neutral,True
j_0005854,u_02377,2025-06-29 08:27:00,good,relationships,deeper_faith,at_peace,103,0.459,positive,True
j_0005855,u_02377,2025-06-30 12:52:00,very_low,work,universal,at_peace,39,-0.388,negative,True
j_0005856,u_02377,2025-07-07 18:28:00,low,self,light_islamic,hurting,36,-0.286,negative,True
j_0005857,u_02377,2025-07-10 20:16:00,neutral,burnout,universal,at_peace,90,0.143,neutral,True
j_0005858,u_02377,2025-07-17 20:21:00,neutral,relationships,light_islamic,distant,36,0.004,neutral,True
j_0005859,u_02377,2025-07-20 22:11:00,neutral,burnout,light_islamic,distant,34,0.434,positive,True
j_0005860,u_02377,2025-07-21 10:02:00,low,self,universal,hurting,96,-0.408,negative,True
j_0005861,u_02378,2025-07-09 17:56:00,neutral,self,universal,,22,-0.292,negative,True
j_0005862,u_02378,2025-07-24 15:26:00,neutral,anxiety,light_islamic,distant,58,0.322,positive,True
j_0005863,u_02378,2025-07-26 16:08:00,low,self,light_islamic,at_peace,190,-0.491,negative,True
j_0005864,u_02379,2025-03-22 21:11:00,low,confidence,deeper_faith,,113,-0.072,neutral,True
j_0005865,u_02379,2025-03-25 13:54:00,grateful,gratitude,deeper_faith,,62,0.467,positive,True
j_0005866,u_02379,2025-03-28 09:22:00,very_low,habits,light_islamic,questioning,45,-0.628,negative,True
j_0005867,u_02379,2025-03-29 07:34:00,very_low,purpose,light_islamic,at_peace,82,-0.015,neutral,True
j_0005868,u_02379,2025-04-04 21:26:00,neutral,faith,universal,hurting,24,0.105,neutral,True
j_0005869,u_02379,2025-04-06 08:08:00,grateful,work,light_islamic,at_peace,45,0.397,positive,True
j_0005870,u_02379,2025-04-07 20:25:00,good,faith,deeper_faith,at_peace,49,0.583,positive,True
j_0005871,u_02380,2025-03-26 19:12:00,good,faith,universal,,58,0.359,positive,True
j_0005872,u_02380,2025-04-09 10:05:00,neutral,self,universal,questioning,41,-0.128,neutral,True
j_0005873,u_02380,2025-04-10 18:07:00,neutral,anxiety,universal,at_peace,25,-0.26,negative,True
j_0005874,u_02380,2025-04-11 13:23:00,neutral,habits,universal,at_peace,25,0.137,neutral,True
j_0005875,u_02381,2025-07-14 08:23:00,neutral,self,universal,,54,0.206,positive,True
j_0005876,u_02381,2025-07-15 16:26:00,good,anxiety,light_islamic,,78,0.008,neutral,True
j_0005877,u_02381,2025-07-20 18:10:00,grateful,self,universal,distant,117,0.454,positive,True
j_0005878,u_02381,2025-08-02 09:12:00,good,confidence,light_islamic,at_peace,171,0.525,positive,True
j_0005879,u_02381,2025-08-05 20:52:00,grateful,confidence,light_islamic,at_peace,38,0.691,positive,True
j_0005880,u_02382,2026-01-01 21:36:00,grateful,faith,deeper_faith,at_peace,63,0.376,positive,True
j_0005881,u_02382,2026-01-02 07:44:00,neutral,anxiety,universal,at_peace,57,0.391,positive,True
j_0005882,u_02382,2026-01-06 07:35:00,very_low,relationships,light_islamic,at_peace,108,-0.977,negative,True
j_0005883,u_02382,2026-01-07 10:04:00,good,relationships,deeper_faith,at_peace,173,0.463,positive,True
j_0005884,u_02382,2026-01-08 10:43:00,neutral,habits,light_islamic,questioning,84,0.307,positive,True
j_0005885,u_02382,2026-01-11 11:35:00,neutral,work,universal,at_peace,78,0.165,positive,True
j_0005886,u_02382,2026-01-14 08:03:00,low,relationships,universal,at_peace,37,-0.369,negative,True
j_0005887,u_02387,2025-09-18 11:42:00,grateful,confidence,universal,,75,0.135,neutral,True
j_0005888,u_02387,2025-09-19 18:41:00,neutral,faith,light_islamic,,117,-0.199,negative,True
j_0005889,u_02387,2025-09-20 18:46:00,good,confidence,deeper_faith,,219,0.149,neutral,True
j_0005890,u_02387,2025-10-01 18:13:00,grateful,purpose,universal,at_peace,85,0.299,positive,True
j_0005891,u_02390,2025-04-11 20:30:00,low,purpose,light_islamic,,257,-0.404,negative,True
j_0005892,u_02390,2025-04-16 14:08:00,good,relationships,deeper_faith,hurting,40,0.535,positive,True
j_0005893,u_02390,2025-04-19 22:18:00,neutral,anxiety,universal,questioning,164,0.395,positive,True
j_0005894,u_02390,2025-04-23 13:31:00,neutral,purpose,universal,at_peace,212,0.068,neutral,True
j_0005895,u_02391,2025-11-02 18:22:00,low,relationships,light_islamic,,49,-0.122,neutral,True
j_0005896,u_02391,2025-11-03 18:27:00,good,anxiety,deeper_faith,,35,0.123,neutral,True
j_0005897,u_02391,2025-11-05 08:49:00,good,work,universal,,21,0.282,positive,True
j_0005898,u_02391,2025-11-07 15:57:00,good,purpose,light_islamic,hurting,96,0.152,positive,True
j_0005899,u_02391,2025-11-12 09:34:00,good,faith,universal,questioning,119,0.627,positive,True
j_0005900,u_02391,2025-11-16 08:49:00,neutral,habits,universal,questioning,70,0.054,neutral,True
j_0005901,u_02392,2025-10-07 15:42:00,good,self,light_islamic,,42,0.834,positive,True
j_0005902,u_02392,2025-10-08 10:21:00,low,gratitude,universal,,104,0.053,neutral,True
j_0005903,u_02392,2025-10-15 09:09:00,good,relationships,universal,questioning,98,0.431,positive,True
j_0005904,u_02392,2025-10-26 20:44:00,neutral,faith,light_islamic,distant,43,-0.387,negative,True
j_0005905,u_02392,2025-10-30 12:29:00,very_low,burnout,universal,hurting,77,-0.22,negative,True
j_0005906,u_02394,2025-07-31 19:56:00,low,gratitude,light_islamic,,76,-0.233,negative,True
j_0005907,u_02394,2025-08-13 12:02:00,good,faith,light_islamic,at_peace,43,0.706,positive,True
j_0005908,u_02394,2025-08-20 15:32:00,good,purpose,light_islamic,questioning,155,0.215,positive,True
j_0005909,u_02394,2025-08-26 12:24:00,neutral,faith,universal,at_peace,87,-0.076,neutral,True
j_0005910,u_02395,2025-07-03 15:48:00,low,faith,light_islamic,,79,-0.43,negative,True
j_0005911,u_02395,2025-07-05 11:16:00,neutral,confidence,universal,,168,0.193,positive,True
j_0005912,u_02395,2025-07-08 11:25:00,good,gratitude,light_islamic,at_peace,81,0.699,positive,True
j_0005913,u_02395,2025-07-13 19:14:00,good,anxiety,light_islamic,at_peace,87,0.36,positive,True
j_0005914,u_02395,2025-07-14 18:59:00,good,work,universal,at_peace,59,0.301,positive,True
j_0005915,u_02395,2025-07-31 11:43:00,neutral,self,universal,questioning,39,-0.328,negative,True
j_0005916,u_02396,2025-01-26 12:21:00,low,relationships,universal,,34,-0.402,negative,True
j_0005917,u_02396,2025-01-29 19:42:00,low,burnout,deeper_faith,,297,-0.496,negative,True
j_0005918,u_02396,2025-01-30 14:09:00,grateful,confidence,light_islamic,at_peace,51,0.68,positive,True
j_0005919,u_02396,2025-01-31 11:47:00,grateful,confidence,universal,distant,141,0.488,positive,True
j_0005920,u_02396,2025-02-08 21:06:00,grateful,confidence,universal,at_peace,119,0.873,positive,True
j_0005921,u_02396,2025-02-17 21:22:00,good,self,universal,at_peace,115,0.394,positive,True
j_0005922,u_02398,2025-08-04 11:11:00,low,burnout,light_islamic,,69,-0.292,negative,True
j_0005923,u_02398,2025-08-06 17:36:00,grateful,confidence,universal,,107,0.298,positive,True
j_0005924,u_02398,2025-08-22 11:30:00,good,anxiety,light_islamic,questioning,56,0.432,positive,True
j_0005925,u_02398,2025-08-27 19:38:00,low,self,universal,distant,260,-0.017,neutral,True
j_0005926,u_02398,2025-09-03 15:36:00,neutral,faith,deeper_faith,questioning,92,0.107,neutral,True
j_0005927,u_02402,2025-04-14 20:27:00,good,anxiety,deeper_faith,,43,0.244,positive,True
j_0005928,u_02402,2025-05-01 17:11:00,good,gratitude,universal,at_peace,53,0.359,positive,True
j_0005929,u_02402,2025-05-05 20:10:00,good,anxiety,light_islamic,questioning,108,-0.061,neutral,True
j_0005930,u_02402,2025-05-11 09:23:00,grateful,anxiety,universal,distant,41,0.308,positive,True
j_0005931,u_02404,2025-11-29 18:38:00,grateful,gratitude,light_islamic,,72,0.661,positive,True
j_0005932,u_02404,2025-12-03 08:02:00,neutral,confidence,light_islamic,questioning,95,0.344,positive,True
j_0005933,u_02404,2025-12-12 08:35:00,very_low,work,light_islamic,at_peace,29,-0.437,negative,True
j_0005934,u_02404,2025-12-14 20:43:00,low,gratitude,light_islamic,hurting,100,-0.257,negative,True
j_0005935,u_02404,2025-12-19 10:11:00,neutral,relationships,deeper_faith,at_peace,87,0.086,neutral,True
j_0005936,u_02406,2025-04-27 14:51:00,neutral,work,universal,,39,0.042,neutral,True
j_0005937,u_02406,2025-04-29 13:07:00,grateful,confidence,deeper_faith,,104,0.716,positive,True
j_0005938,u_02406,2025-05-09 14:39:00,low,burnout,light_islamic,at_peace,37,-0.186,negative,True
j_0005939,u_02406,2025-05-10 21:29:00,grateful,faith,light_islamic,hurting,68,0.81,positive,True
j_0005940,u_02406,2025-05-20 19:20:00,good,confidence,universal,distant,31,0.148,neutral,True
j_0005941,u_02408,2025-12-20 10:44:00,grateful,burnout,universal,,83,0.642,positive,True
j_0005942,u_02408,2025-12-25 19:42:00,very_low,purpose,universal,at_peace,73,-0.432,negative,True
j_0005943,u_02408,2026-01-04 09:13:00,neutral,purpose,universal,at_peace,108,0.131,neutral,True
j_0005944,u_02408,2026-01-07 10:44:00,grateful,confidence,deeper_faith,questioning,133,0.662,positive,True
j_0005945,u_02408,2026-01-13 21:24:00,low,relationships,universal,questioning,36,-0.264,negative,True
j_0005946,u_02410,2025-06-03 11:06:00,neutral,self,deeper_faith,,70,0.008,neutral,True
j_0005947,u_02410,2025-06-05 15:21:00,good,purpose,light_islamic,,53,0.078,neutral,True
j_0005948,u_02410,2025-06-10 14:33:00,low,burnout,light_islamic,distant,37,-0.238,negative,True
j_0005949,u_02410,2025-06-16 19:17:00,good,anxiety,light_islamic,questioning,119,0.116,neutral,True
j_0005950,u_02410,2025-06-17 09:41:00,good,faith,deeper_faith,at_peace,148,0.584,positive,True
j_0005951,u_02413,2025-05-17 08:58:00,good,habits,light_islamic,,137,-0.025,neutral,True
j_0005952,u_02413,2025-05-20 10:09:00,neutral,work,universal,,131,0.276,positive,True
j_0005953,u_02413,2025-05-22 09:05:00,neutral,confidence,universal,at_peace,71,0.082,neutral,True
j_0005954,u_02413,2025-05-26 07:54:00,good,self,universal,at_peace,25,0.293,positive,True
j_0005955,u_02413,2025-05-31 22:21:00,good,confidence,universal,distant,97,0.391,positive,True
j_0005956,u_02419,2025-08-25 08:25:00,low,burnout,universal,distant,54,-0.213,negative,True
j_0005957,u_02419,2025-08-28 12:43:00,low,burnout,light_islamic,at_peace,126,-0.092,neutral,True
j_0005958,u_02419,2025-08-31 14:31:00,neutral,confidence,universal,at_peace,406,-0.001,neutral,True
j_0005959,u_02419,2025-09-01 15:45:00,good,habits,light_islamic,questioning,41,0.244,positive,True
j_0005960,u_02419,2025-09-02 13:17:00,good,self,light_islamic,at_peace,46,0.336,positive,True
j_0005961,u_02419,2025-09-07 10:01:00,neutral,burnout,deeper_faith,questioning,71,-0.211,negative,True
j_0005962,u_02419,2025-09-10 07:45:00,neutral,confidence,universal,distant,126,0.123,neutral,True
j_0005963,u_02420,2025-12-03 09:11:00,good,gratitude,universal,,73,0.455,positive,True
j_0005964,u_02420,2025-12-05 18:42:00,grateful,faith,universal,,28,0.733,positive,True
j_0005965,u_02420,2025-12-07 19:23:00,good,faith,universal,at_peace,21,0.064,neutral,True
j_0005966,u_02420,2025-12-09 16:45:00,neutral,purpose,universal,questioning,101,-0.077,neutral,True
j_0005967,u_02420,2025-12-15 13:52:00,neutral,relationships,light_islamic,at_peace,121,0.074,neutral,True
j_0005968,u_02420,2025-12-17 21:24:00,neutral,relationships,light_islamic,questioning,74,-0.136,neutral,True
j_0005969,u_02428,2025-06-04 10:52:00,low,self,universal,,25,0.057,neutral,True
