notification_id,user_id,sent_at,notification_type,delivery_status,tapped,tapped_at
n_0002909,u_02409,2025-08-22 19:00:00,daily_reflection,delivered,False,
n_0002910,u_02496,2025-12-20 14:00:00,programme_day,delivered,False,
n_0002911,u_00556,2025-08-26 19:00:00,programme_day,delivered,False,
n_0002912,u_02265,2025-10-18 13:00:00,daily_reflection,delivered,False,
n_0002913,u_02265,2025-10-05 08:00:00,inspire,delivered,False,
n_0002914,u_02265,2025-10-22 14:00:00,programme_day,delivered,False,
n_0002915,u_02997,2025-06-20 11:00:00,daily_reflection,delivered,False,
n_0002916,u_00100,2025-06-13 14:00:00,daily_reflection,delivered,True,2025-06-13 16:53:00
n_0002917,u_00100,2025-06-03 18:00:00,inspire,delivered,False,
n_0002918,u_00100,2025-06-14 11:00:00,inspire,delivered,True,2025-06-14 11:24:00
n_0002919,u_00173,2025-07-17 19:00:00,daily_reflection,delivered,False,
n_0002920,u_00173,2025-08-09 13:00:00,inspire,delivered,False,
n_0002921,u_02357,2025-05-13 19:00:00,daily_reflection,delivered,True,2025-05-13 19:51:00
n_0002922,u_02357,2025-05-06 10:00:00,daily_reflection,delivered,False,
n_0002923,u_02357,2025-05-12 13:00:00,daily_reflection,delivered,True,2025-05-12 14:48:00
n_0002924,u_01800,2025-11-15 10:00:00,daily_reflection,delivered,True,2025-11-15 10:28:00
n_0002925,u_01800,2025-11-10 08:00:00,daily_reflection,delivered,False,
n_0002926,u_00628,2025-07-31 14:00:00,programme_day,delivered,True,2025-07-31 15:20:00
n_0002927,u_00628,2025-07-22 14:00:00,programme_day,delivered,True,2025-07-22 15:27:00
n_0002928,u_01652,2025-02-19 11:00:00,inspire,delivered,False,
n_0002929,u_01652,2025-02-12 13:00:00,programme_day,delivered,False,
n_0002930,u_01652,2025-02-08 16:00:00,programme_day,delivered,False,
n_0002931,u_02804,2025-03-15 17:00:00,daily_reflection,delivered,False,
n_0002932,u_01522,2025-09-19 14:00:00,daily_reflection,delivered,False,
n_0002933,u_01522,2025-09-22 14:00:00,daily_reflection,delivered,False,
n_0002934,u_02489,2025-12-18 18:00:00,daily_reflection,delivered,True,2025-12-18 20:57:00
n_0002935,u_02489,2025-12-01 08:00:00,programme_day,delivered,False,
n_0002936,u_02489,2025-12-08 09:00:00,daily_reflection,delivered,False,
n_0002937,u_00804,2025-11-06 14:00:00,programme_day,delivered,True,2025-11-06 14:29:00
n_0002938,u_02582,2025-05-25 09:00:00,programme_day,delivered,True,2025-05-25 10:55:00
n_0002939,u_02582,2025-05-06 16:00:00,inspire,delivered,False,
n_0002940,u_02582,2025-06-02 14:00:00,programme_day,delivered,False,
n_0002941,u_00022,2025-11-12 19:00:00,inspire,delivered,False,
n_0002942,u_00022,2025-11-21 19:00:00,daily_reflection,delivered,True,2025-11-21 19:02:00
n_0002943,u_00022,2025-11-15 09:00:00,daily_reflection,delivered,False,
n_0002944,u_01666,2025-10-18 12:00:00,daily_reflection,delivered,True,2025-10-18 12:48:00
n_0002945,u_01666,2025-10-13 13:00:00,daily_reflection,delivered,False,
n_0002946,u_02177,2025-06-25 09:00:00,daily_reflection,delivered,True,2025-06-25 11:17:00
n_0002947,u_02177,2025-07-16 11:00:00,daily_reflection,delivered,True,2025-07-16 12:49:00
n_0002948,u_02177,2025-07-05 10:00:00,daily_reflection,delivered,True,2025-07-05 10:27:00
n_0002949,u_01287,2025-04-20 16:00:00,daily_reflection,delivered,True,2025-04-20 18:51:00
n_0002950,u_02700,2025-11-14 12:00:00,inspire,delivered,False,
n_0002951,u_02700,2025-11-28 16:00:00,daily_reflection,delivered,True,2025-11-28 17:51:00
n_0002952,u_00875,2025-10-13 08:00:00,daily_reflection,delivered,False,
n_0002953,u_02010,2025-03-20 18:00:00,daily_reflection,delivered,True,2025-03-20 18:21:00
n_0002954,u_02010,2025-03-24 12:00:00,daily_reflection,delivered,False,
n_0002955,u_02010,2025-03-20 19:00:00,programme_day,delivered,True,2025-03-20 21:04:00
n_0002956,u_00389,2025-02-05 10:00:00,programme_day,delivered,True,2025-02-05 10:32:00
n_0002957,u_00389,2025-02-14 09:00:00,programme_day,delivered,False,
n_0002958,u_00389,2025-02-05 15:00:00,inspire,delivered,False,
n_0002959,u_02192,2025-09-01 15:00:00,inspire,delivered,False,
n_0002960,u_02192,2025-08-22 19:00:00,inspire,delivered,False,
n_0002961,u_02192,2025-08-25 19:00:00,daily_reflection,delivered,False,
n_0002962,u_01491,2025-05-08 17:00:00,inspire,delivered,False,
n_0002963,u_01246,2025-02-20 19:00:00,daily_reflection,delivered,False,
n_0002964,u_01246,2025-02-23 12:00:00,inspire,delivered,False,
n_0002965,u_01246,2025-02-27 12:00:00,daily_reflection,delivered,True,2025-02-27 14:18:00
n_0002966,u_02120,2025-11-05 09:00:00,daily_reflection,delivered,False,
n_0002967,u_02120,2025-10-25 13:00:00,inspire,delivered,False,
n_0002968,u_02308,2025-03-06 18:00:00,inspire,delivered,True,2025-03-06 20:57:00
n_0002969,u_02308,2025-03-24 11:00:00,daily_reflection,delivered,False,
n_0002970,u_02308,2025-03-22 13:00:00,daily_reflection,delivered,True,2025-03-22 15:24:00
n_0002971,u_02773,2025-02-02 10:00:00,inspire,delivered,False,
n_0002972,u_02773,2025-02-13 18:00:00,daily_reflection,delivered,True,2025-02-13 18:08:00
n_0002973,u_00054,2025-04-26 15:00:00,programme_day,delivered,False,
n_0002974,u_01487,2025-02-15 10:00:00,inspire,delivered,True,2025-02-15 10:44:00
n_0002975,u_01487,2025-02-22 16:00:00,daily_reflection,delivered,False,
n_0002976,u_01487,2025-03-10 08:00:00,inspire,delivered,False,
n_0002977,u_01052,2025-03-17 17:00:00,inspire,delivered,True,2025-03-17 19:48:00
n_0002978,u_01052,2025-03-22 16:00:00,programme_day,delivered,False,
n_0002979,u_01052,2025-03-18 09:00:00,daily_reflection,delivered,False,
n_0002980,u_01949,2026-01-06 14:00:00,programme_day,delivered,False,
n_0002981,u_01949,2026-01-18 12:00:00,inspire,delivered,False,
n_0002982,u_00811,2025-07-02 17:00:00,inspire,delivered,False,
n_0002983,u_00811,2025-06-24 19:00:00,programme_day,delivered,False,
n_0002984,u_00811,2025-07-09 08:00:00,programme_day,delivered,False,
n_0002985,u_02349,2025-05-21 16:00:00,daily_reflection,delivered,True,2025-05-21 17:31:00
n_0002986,u_02349,2025-06-14 14:00:00,daily_reflection,delivered,False,
n_0002987,u_01732,2025-12-25 08:00:00,daily_reflection,delivered,False,
n_0002988,u_01934,2025-05-16 16:00:00,inspire,delivered,True,2025-05-16 18:39:00
n_0002989,u_00110,2025-10-05 17:00:00,daily_reflection,delivered,True,2025-10-05 17:51:00
n_0002990,u_02828,2026-01-13 18:00:00,daily_reflection,delivered,False,
n_0002991,u_02828,2026-01-08 17:00:00,daily_reflection,delivered,False,
n_0002992,u_00647,2026-01-14 08:00:00,programme_day,delivered,False,
n_0002993,u_00796,2025-09-21 14:00:00,daily_reflection,delivered,False,
n_0002994,u_02721,2025-09-12 15:00:00,programme_day,delivered,False,
n_0002995,u_02721,2025-10-06 15:00:00,inspire,delivered,False,
n_0002996,u_02721,2025-09-24 20:00:00,inspire,delivered,False,
n_0002997,u_00822,2025-07-02 13:00:00,daily_reflection,failed,False,
n_0002998,u_00822,2025-06-20 16:00:00,inspire,delivered,True,2025-06-20 18:08:00
n_0002999,u_01587,2025-12-29 09:00:00,daily_reflection,delivered,False,
n_0003000,u_01587,2026-01-03 16:00:00,programme_day,delivered,True,2026-01-03 16:04:00
n_0003001,u_01587,2026-01-17 20:00:00,inspire,delivered,True,2026-01-17 20:43:00
n_0003002,u_01686,2025-02-23 19:00:00,daily_reflection,delivered,False,
n_0003003,u_01686,2025-02-18 09:00:00,daily_reflection,delivered,True,2025-02-18 10:43:00
n_0003004,u_01686,2025-02-14 19:00:00,programme_day,delivered,False,
n_0003005,u_02391,2025-11-08 20:00:00,daily_reflection,delivered,False,
n_0003006,u_02391,2025-11-14 15:00:00,daily_reflection,delivered,True,2025-11-14 16:46:00
n_0003007,u_00994,2025-09-21 12:00:00,inspire,delivered,False,
n_0003008,u_00994,2025-09-28 13:00:00,daily_reflection,delivered,False,
n_0003009,u_00994,2025-09-29 12:00:00,daily_reflection,delivered,False,
n_0003010,u_01190,2025-04-28 12:00:00,inspire,delivered,False,
n_0003011,u_01190,2025-05-14 13:00:00,daily_reflection,delivered,False,
n_0003012,u_01412,2025-02-08 09:00:00,programme_day,delivered,True,2025-02-08 10:42:00
n_0003013,u_01412,2025-02-09 10:00:00,daily_reflection,delivered,False,
n_0003014,u_01412,2025-02-06 17:00:00,programme_day,delivered,False,
n_0003015,u_02381,2025-08-13 13:00:00,daily_reflection,delivered,True,2025-08-13 15:20:00
n_0003016,u_02381,2025-07-19 12:00:00,daily_reflection,delivered,True,2025-07-19 12:40:00
n_0003017,u_02381,2025-07-30 12:00:00,programme_day,delivered,False,
n_0003018,u_00198,2025-09-12 20:00:00,inspire,delivered,False,
n_0003019,u_00658,2025-01-24 12:00:00,daily_reflection,delivered,False,
n_0003020,u_00276,2025-06-19 11:00:00,inspire,delivered,False,
n_0003021,u_01203,2025-04-04 17:00:00,daily_reflection,delivered,False,
n_0003022,u_02888,2025-10-14 11:00:00,daily_reflection,delivered,False,
n_0003023,u_02888,2025-09-16 14:00:00,daily_reflection,delivered,False,
n_0003024,u_01751,2025-05-24 10:00:00,inspire,delivered,False,
n_0003025,u_01751,2025-06-11 18:00:00,programme_day,delivered,False,
n_0003026,u_01751,2025-06-11 11:00:00,daily_reflection,delivered,False,
n_0003027,u_02246,2025-03-05 16:00:00,daily_reflection,delivered,True,2025-03-05 18:50:00
n_0003028,u_02246,2025-03-06 13:00:00,inspire,delivered,True,2025-03-06 13:01:00
n_0003029,u_02084,2025-10-12 15:00:00,inspire,delivered,False,
n_0003030,u_01844,2025-02-23 14:00:00,programme_day,delivered,False,
n_0003031,u_01844,2025-02-28 20:00:00,programme_day,delivered,False,
n_0003032,u_01844,2025-02-13 09:00:00,inspire,delivered,True,2025-02-13 09:01:00
n_0003033,u_02907,2025-02-27 19:00:00,daily_reflection,delivered,True,2025-02-27 21:11:00
n_0003034,u_01126,2025-12-14 12:00:00,programme_day,delivered,False,
n_0003035,u_01126,2026-01-01 13:00:00,inspire,delivered,False,
n_0003036,u_02331,2025-02-06 15:00:00,inspire,delivered,False,
n_0003037,u_02716,2025-12-24 17:00:00,inspire,delivered,False,
n_0003038,u_02716,2025-12-15 10:00:00,daily_reflection,failed,False,
n_0003039,u_00385,2025-06-17 08:00:00,inspire,delivered,False,
n_0003040,u_00385,2025-06-22 17:00:00,daily_reflection,delivered,True,2025-06-22 18:52:00
n_0003041,u_00385,2025-06-15 20:00:00,daily_reflection,delivered,False,
n_0003042,u_00250,2025-11-29 14:00:00,inspire,delivered,False,
n_0003043,u_02977,2025-09-15 10:00:00,inspire,delivered,False,
n_0003044,u_00538,2025-10-21 14:00:00,programme_day,delivered,True,2025-10-21 16:06:00
n_0003045,u_00538,2025-10-02 13:00:00,daily_reflection,delivered,False,
n_0003046,u_00538,2025-10-08 11:00:00,daily_reflection,delivered,False,
n_0003047,u_01901,2025-04-20 10:00:00,inspire,delivered,False,
n_0003048,u_01901,2025-05-14 16:00:00,daily_reflection,failed,False,
n_0003049,u_02085,2025-01-20 16:00:00,programme_day,delivered,False,
n_0003050,u_02085,2025-01-20 08:00:00,daily_reflection,delivered,False,
n_0003051,u_02436,2025-02-23 13:00:00,inspire,delivered,True,2025-02-23 14:00:00
n_0003052,u_02436,2025-03-15 18:00:00,programme_day,delivered,False,
n_0003053,u_02436,2025-03-12 17:00:00,daily_reflection,delivered,False,
n_0003054,u_02823,2025-07-05 15:00:00,programme_day,delivered,False,
n_0003055,u_02823,2025-06-26 16:00:00,inspire,delivered,True,2025-06-26 18:40:00
n_0003056,u_02823,2025-07-04 18:00:00,inspire,delivered,False,
n_0003057,u_01613,2025-05-31 12:00:00,daily_reflection,delivered,True,2025-05-31 14:49:00
n_0003058,u_01613,2025-05-13 10:00:00,programme_day,delivered,False,
n_0003059,u_01613,2025-05-17 19:00:00,programme_day,delivered,False,
n_0003060,u_01123,2025-02-15 20:00:00,daily_reflection,delivered,False,
n_0003061,u_01199,2025-07-08 20:00:00,inspire,delivered,True,2025-07-08 22:12:00
n_0003062,u_00446,2025-05-31 15:00:00,programme_day,delivered,False,
n_0003063,u_02229,2025-06-08 18:00:00,daily_reflection,delivered,False,
n_0003064,u_02229,2025-06-26 09:00:00,inspire,delivered,True,2025-06-26 10:44:00
n_0003065,u_02229,2025-06-28 11:00:00,daily_reflection,delivered,False,
n_0003066,u_01637,2025-05-25 18:00:00,daily_reflection,delivered,True,2025-05-25 20:29:00
n_0003067,u_02529,2025-06-18 14:00:00,daily_reflection,delivered,False,
n_0003068,u_02638,2025-07-03 13:00:00,programme_day,delivered,False,
n_0003069,u_02638,2025-06-17 16:00:00,inspire,delivered,False,
n_0003070,u_02638,2025-06-19 11:00:00,inspire,delivered,True,2025-06-19 11:30:00
n_0003071,u_02272,2026-01-11 13:00:00,inspire,delivered,False,
n_0003072,u_01165,2025-12-22 20:00:00,daily_reflection,delivered,False,
n_0003073,u_01165,2025-12-14 12:00:00,programme_day,delivered,True,2025-12-14 12:32:00
n_0003074,u_01165,2026-01-04 08:00:00,programme_day,delivered,False,
n_0003075,u_02765,2025-01-30 09:00:00,programme_day,delivered,True,2025-01-30 10:18:00
n_0003076,u_00883,2025-09-20 16:00:00,daily_reflection,delivered,False,
n_0003077,u_00883,2025-09-30 17:00:00,inspire,delivered,False,
n_0003078,u_00014,2025-10-03 11:00:00,inspire,delivered,False,
n_0003079,u_00014,2025-10-09 12:00:00,inspire,delivered,True,2025-10-09 12:15:00
n_0003080,u_00014,2025-10-08 11:00:00,programme_day,delivered,True,2025-10-08 11:49:00
n_0003081,u_02226,2025-05-23 12:00:00,programme_day,delivered,False,
n_0003082,u_00286,2025-03-17 09:00:00,programme_day,delivered,False,
n_0003083,u_00540,2025-06-15 09:00:00,daily_reflection,delivered,False,
n_0003084,u_02659,2025-08-29 18:00:00,inspire,delivered,False,
n_0003085,u_01741,2025-10-07 19:00:00,programme_day,delivered,False,
n_0003086,u_01741,2025-10-26 15:00:00,inspire,delivered,False,
n_0003087,u_01741,2025-10-06 18:00:00,programme_day,delivered,False,
n_0003088,u_01264,2025-05-08 09:00:00,daily_reflection,delivered,True,2025-05-08 09:50:00
n_0003089,u_01264,2025-04-16 15:00:00,programme_day,delivered,True,2025-04-16 16:41:00
n_0003090,u_01237,2025-02-11 19:00:00,inspire,delivered,False,
n_0003091,u_01237,2025-01-29 15:00:00,daily_reflection,delivered,False,
n_0003092,u_01813,2025-03-11 20:00:00,inspire,delivered,False,
n_0003093,u_00727,2025-09-27 12:00:00,inspire,delivered,True,2025-09-27 13:12:00
n_0003094,u_01554,2025-10-01 18:00:00,daily_reflection,delivered,False,
n_0003095,u_02207,2025-09-04 13:00:00,programme_day,delivered,False,
n_0003096,u_02207,2025-09-15 18:00:00,inspire,delivered,False,
n_0003097,u_02301,2025-03-02 08:00:00,programme_day,delivered,False,
n_0003098,u_02301,2025-02-21 15:00:00,inspire,delivered,False,
n_0003099,u_02301,2025-02-13 14:00:00,inspire,delivered,True,2025-02-13 16:10:00
n_0003100,u_02048,2025-04-18 11:00:00,programme_day,delivered,False,
n_0003101,u_02048,2025-04-30 12:00:00,inspire,delivered,True,2025-04-30 13:47:00
n_0003102,u_01201,2025-05-01 12:00:00,daily_reflection,delivered,False,
n_0003103,u_00282,2025-10-08 15:00:00,inspire,delivered,True,2025-10-08 16:53:00
n_0003104,u_00282,2025-09-14 14:00:00,inspire,delivered,False,
n_0003105,u_02129,2025-08-30 20:00:00,inspire,delivered,False,
n_0003106,u_00036,2025-06-06 20:00:00,inspire,delivered,False,
n_0003107,u_00036,2025-05-29 12:00:00,inspire,delivered,True,2025-05-29 14:31:00
n_0003108,u_00036,2025-06-09 18:00:00,programme_day,delivered,False,
n_0003109,u_00246,2025-06-06 13:00:00,inspire,delivered,False,
n_0003110,u_00246,2025-06-08 20:00:00,inspire,delivered,False,
n_0003111,u_02052,2025-09-04 14:00:00,programme_day,delivered,False,
n_0003112,u_02052,2025-08-25 16:00:00,programme_day,delivered,False,
n_0003113,u_02441,2026-01-09 15:00:00,inspire,delivered,False,
n_0003114,u_00645,2025-06-06 08:00:00,daily_reflection,delivered,False,
n_0003115,u_00645,2025-06-12 09:00:00,inspire,delivered,False,
n_0003116,u_00645,2025-05-17 18:00:00,daily_reflection,delivered,False,
n_0003117,u_01222,2025-07-20 12:00:00,daily_reflection,delivered,False,
n_0003118,u_01222,2025-07-26 09:00:00,daily_reflection,delivered,False,
n_0003119,u_01222,2025-07-10 16:00:00,inspire,delivered,False,
n_0003120,u_02464,2025-11-11 14:00:00,daily_reflection,delivered,False,
n_0003121,u_02464,2025-10-29 12:00:00,daily_reflection,delivered,False,
n_0003122,u_02464,2025-11-17 12:00:00,inspire,delivered,False,
n_0003123,u_02596,2025-08-04 18:00:00,inspire,delivered,False,
n_0003124,u_00714,2025-07-27 17:00:00,programme_day,delivered,True,2025-07-27 19:27:00
n_0003125,u_00714,2025-08-14 16:00:00,inspire,delivered,True,2025-08-14 18:24:00
n_0003126,u_00714,2025-08-11 20:00:00,daily_reflection,delivered,False,
n_0003127,u_00737,2025-02-24 08:00:00,daily_reflection,delivered,False,
n_0003128,u_00737,2025-02-17 09:00:00,programme_day,delivered,True,2025-02-17 09:28:00
n_0003129,u_01783,2025-06-19 20:00:00,daily_reflection,delivered,False,
n_0003130,u_01783,2025-06-25 18:00:00,daily_reflection,delivered,False,
n_0003131,u_01783,2025-06-13 15:00:00,inspire,delivered,False,
n_0003132,u_01986,2025-07-26 15:00:00,daily_reflection,delivered,False,
n_0003133,u_01986,2025-07-17 10:00:00,daily_reflection,delivered,False,
n_0003134,u_00950,2025-02-05 17:00:00,inspire,delivered,False,
n_0003135,u_00950,2025-01-31 08:00:00,inspire,delivered,False,
n_0003136,u_00950,2025-02-17 20:00:00,programme_day,delivered,False,
n_0003137,u_01259,2025-08-14 20:00:00,inspire,delivered,True,2025-08-14 20:17:00
n_0003138,u_01259,2025-08-05 11:00:00,programme_day,delivered,True,2025-08-05 12:17:00
n_0003139,u_01259,2025-08-01 15:00:00,daily_reflection,delivered,False,
n_0003140,u_00302,2025-01-20 09:00:00,daily_reflection,delivered,False,
n_0003141,u_02248,2025-08-27 19:00:00,daily_reflection,delivered,True,2025-08-27 20:32:00
n_0003142,u_02248,2025-08-12 13:00:00,daily_reflection,delivered,False,
n_0003143,u_02248,2025-09-01 17:00:00,programme_day,delivered,False,
n_0003144,u_00789,2025-02-13 13:00:00,inspire,delivered,False,
n_0003145,u_00789,2025-02-09 08:00:00,programme_day,delivered,True,2025-02-09 09:49:00
n_0003146,u_00789,2025-02-16 11:00:00,daily_reflection,delivered,True,2025-02-16 11:56:00
n_0003147,u_01427,2025-05-15 19:00:00,inspire,delivered,True,2025-05-15 19:24:00
n_0003148,u_01427,2025-04-24 16:00:00,programme_day,delivered,False,
n_0003149,u_01427,2025-05-13 12:00:00,daily_reflection,delivered,False,
n_0003150,u_00836,2025-11-07 10:00:00,programme_day,delivered,False,
n_0003151,u_00836,2025-11-15 14:00:00,daily_reflection,delivered,False,
n_0003152,u_00836,2025-10-31 16:00:00,daily_reflection,delivered,False,
n_0003153,u_02115,2025-05-02 12:00:00,daily_reflection,delivered,False,
n_0003154,u_02115,2025-05-17 11:00:00,daily_reflection,delivered,False,
n_0003155,u_02115,2025-05-10 12:00:00,daily_reflection,delivered,True,2025-05-10 12:12:00
n_0003156,u_00454,2026-01-07 14:00:00,inspire,delivered,False,
n_0003157,u_00454,2025-12-29 13:00:00,programme_day,delivered,True,2025-12-29 14:52:00
n_0003158,u_01402,2025-04-02 08:00:00,programme_day,delivered,False,
n_0003159,u_01402,2025-03-10 17:00:00,daily_reflection,delivered,False,
n_0003160,u_01402,2025-03-04 17:00:00,daily_reflection,delivered,True,2025-03-04 19:46:00
n_0003161,u_02299,2025-04-11 18:00:00,inspire,delivered,False,
n_0003162,u_02299,2025-04-23 11:00:00,programme_day,delivered,False,
n_0003163,u_02299,2025-04-21 20:00:00,daily_reflection,delivered,False,
n_0003164,u_02519,2025-12-01 17:00:00,daily_reflection,delivered,False,
n_0003165,u_02519,2025-11-15 17:00:00,programme_day,failed,False,
n_0003166,u_01648,2025-02-21 08:00:00,inspire,delivered,True,2025-02-21 09:30:00
n_0003167,u_01648,2025-02-19 20:00:00,programme_day,delivered,False,
n_0003168,u_00003,2025-03-16 16:00:00,daily_reflection,failed,False,
n_0003169,u_00003,2025-03-14 18:00:00,daily_reflection,delivered,False,
n_0003170,u_01072,2025-06-12 09:00:00,daily_reflection,delivered,False,
n_0003171,u_00805,2025-10-12 14:00:00,daily_reflection,delivered,False,
n_0003172,u_00903,2025-01-19 14:00:00,inspire,delivered,False,
n_0003173,u_00903,2025-01-20 09:00:00,programme_day,delivered,True,2025-01-20 11:21:00
n_0003174,u_01958,2025-12-11 13:00:00,daily_reflection,delivered,True,2025-12-11 13:42:00
n_0003175,u_00097,2025-12-23 19:00:00,daily_reflection,delivered,False,
n_0003176,u_00800,2025-11-11 16:00:00,daily_reflection,delivered,True,2025-11-11 16:50:00
n_0003177,u_00800,2025-11-15 19:00:00,daily_reflection,delivered,False,
n_0003178,u_00227,2025-09-27 15:00:00,daily_reflection,delivered,False,
n_0003179,u_00227,2025-09-08 11:00:00,inspire,delivered,True,2025-09-08 12:12:00
n_0003180,u_00227,2025-09-21 11:00:00,programme_day,delivered,False,
n_0003181,u_01823,2025-05-04 17:00:00,daily_reflection,delivered,True,2025-05-04 19:52:00
n_0003182,u_01823,2025-05-06 16:00:00,programme_day,delivered,True,2025-05-06 17:04:00
n_0003183,u_01823,2025-05-06 10:00:00,programme_day,delivered,False,
n_0003184,u_02590,2025-03-11 16:00:00,daily_reflection,delivered,False,
n_0003185,u_02644,2025-10-09 13:00:00,programme_day,delivered,False,
n_0003186,u_02644,2025-09-23 20:00:00,inspire,delivered,True,2025-09-23 21:18:00
n_0003187,u_01016,2025-04-03 15:00:00,daily_reflection,delivered,False,
n_0003188,u_01816,2025-08-03 16:00:00,daily_reflection,delivered,True,2025-08-03 17:15:00
n_0003189,u_01816,2025-08-15 08:00:00,daily_reflection,delivered,False,
n_0003190,u_01816,2025-07-22 11:00:00,daily_reflection,delivered,True,2025-07-22 11:13:00
n_0003191,u_00565,2025-06-13 16:00:00,daily_reflection,delivered,False,
n_0003192,u_00565,2025-06-24 11:00:00,inspire,delivered,False,
n_0003193,u_00565,2025-06-20 18:00:00,inspire,delivered,False,
n_0003194,u_01713,2025-02-16 14:00:00,daily_reflection,delivered,True,2025-02-16 15:30:00
n_0003195,u_01713,2025-02-20 18:00:00,daily_reflection,delivered,True,2025-02-20 19:04:00
n_0003196,u_01713,2025-03-12 19:00:00,programme_day,delivered,True,2025-03-12 19:04:00
n_0003197,u_01019,2025-04-29 09:00:00,daily_reflection,delivered,False,
n_0003198,u_02601,2025-12-16 10:00:00,programme_day,delivered,False,
n_0003199,u_02601,2025-12-21 13:00:00,daily_reflection,delivered,False,
n_0003200,u_02601,2025-12-12 19:00:00,daily_reflection,delivered,False,
n_0003201,u_01196,2025-03-09 13:00:00,programme_day,delivered,False,
n_0003202,u_02300,2025-05-07 18:00:00,daily_reflection,delivered,False,
n_0003203,u_02300,2025-05-07 16:00:00,programme_day,delivered,False,
n_0003204,u_00216,2026-01-05 17:00:00,daily_reflection,delivered,False,
n_0003205,u_00216,2026-01-14 19:00:00,programme_day,delivered,False,
n_0003206,u_00216,2026-01-16 13:00:00,inspire,delivered,False,
n_0003207,u_00423,2025-08-18 13:00:00,programme_day,delivered,True,2025-08-18 15:42:00
n_0003208,u_00423,2025-07-31 12:00:00,daily_reflection,delivered,False,
n_0003209,u_00423,2025-08-07 15:00:00,daily_reflection,delivered,False,
n_0003210,u_02628,2025-08-01 08:00:00,daily_reflection,delivered,False,
n_0003211,u_01460,2025-06-21 11:00:00,daily_reflection,delivered,True,2025-06-21 13:47:00
n_0003212,u_00566,2025-10-02 13:00:00,daily_reflection,delivered,False,
n_0003213,u_02190,2025-12-18 11:00:00,programme_day,delivered,False,
n_0003214,u_02190,2026-01-02 16:00:00,daily_reflection,delivered,False,
n_0003215,u_02190,2025-12-20 19:00:00,inspire,delivered,True,2025-12-20 20:37:00
n_0003216,u_01332,2025-04-09 18:00:00,inspire,delivered,True,2025-04-09 18:53:00
n_0003217,u_01332,2025-04-07 08:00:00,daily_reflection,delivered,False,
n_0003218,u_02770,2025-08-04 10:00:00,daily_reflection,delivered,False,
n_0003219,u_02770,2025-08-02 20:00:00,programme_day,delivered,True,2025-08-02 21:53:00
n_0003220,u_00247,2025-01-08 20:00:00,programme_day,delivered,True,2025-01-08 22:41:00
n_0003221,u_00247,2025-01-20 11:00:00,daily_reflection,delivered,True,2025-01-20 11:37:00
n_0003222,u_00247,2025-01-17 19:00:00,daily_reflection,delivered,False,
n_0003223,u_00956,2025-06-03 20:00:00,programme_day,delivered,False,
n_0003224,u_00300,2025-05-16 12:00:00,programme_day,delivered,False,
n_0003225,u_02640,2025-01-30 13:00:00,daily_reflection,delivered,False,
n_0003226,u_02640,2025-01-29 20:00:00,daily_reflection,delivered,False,
n_0003227,u_02943,2025-12-13 10:00:00,daily_reflection,delivered,False,
n_0003228,u_00415,2025-04-23 11:00:00,programme_day,delivered,False,
n_0003229,u_00070,2025-12-09 15:00:00,inspire,delivered,False,
n_0003230,u_00070,2025-12-17 17:00:00,daily_reflection,delivered,False,
n_0003231,u_01659,2025-05-25 18:00:00,programme_day,delivered,False,
n_0003232,u_01659,2025-06-17 14:00:00,inspire,delivered,False,
n_0003233,u_01659,2025-06-17 18:00:00,daily_reflection,delivered,False,
n_0003234,u_02956,2025-12-15 17:00:00,daily_reflection,delivered,False,
n_0003235,u_00460,2025-07-16 18:00:00,daily_reflection,delivered,False,
n_0003236,u_00460,2025-07-21 12:00:00,daily_reflection,delivered,True,2025-07-21 13:03:00
n_0003237,u_00460,2025-07-22 12:00:00,daily_reflection,delivered,False,
n_0003238,u_00685,2025-06-25 14:00:00,programme_day,delivered,False,
n_0003239,u_00685,2025-07-12 16:00:00,daily_reflection,delivered,False,
n_0003240,u_00685,2025-06-24 10:00:00,programme_day,delivered,True,2025-06-24 12:35:00
n_0003241,u_00065,2025-10-06 18:00:00,programme_day,delivered,False,
n_0003242,u_00065,2025-09-29 16:00:00,programme_day,delivered,False,
n_0003243,u_00065,2025-10-14 14:00:00,inspire,delivered,False,
n_0003244,u_00693,2025-04-18 09:00:00,daily_reflection,delivered,False,
n_0003245,u_00693,2025-04-15 13:00:00,programme_day,delivered,False,
n_0003246,u_00693,2025-04-18 20:00:00,inspire,delivered,False,
n_0003247,u_00739,2025-09-19 15:00:00,inspire,delivered,False,
n_0003248,u_00739,2025-09-19 18:00:00,inspire,delivered,False,
n_0003249,u_00739,2025-09-26 09:00:00,daily_reflection,delivered,False,
n_0003250,u_02006,2026-01-04 13:00:00,inspire,delivered,False,
n_0003251,u_01696,2025-03-30 10:00:00,daily_reflection,delivered,False,
n_0003252,u_01696,2025-03-29 16:00:00,programme_day,delivered,False,
n_0003253,u_02395,2025-07-03 09:00:00,daily_reflection,delivered,False,
n_0003254,u_02395,2025-07-29 15:00:00,daily_reflection,delivered,False,
n_0003255,u_02990,2026-01-21 18:00:00,daily_reflection,delivered,False,
n_0003256,u_01516,2025-06-24 15:00:00,daily_reflection,delivered,False,
n_0003257,u_01516,2025-06-23 13:00:00,inspire,delivered,False,
n_0003258,u_02604,2026-01-14 10:00:00,inspire,delivered,False,
