user_id,signup_date,cohort_month,platform,country,cohort,onboarding_version,onboarding_path,knows_mbti,mbti,faith_level,social_energy,extrovert_score,religiosity_score,onboarding_completed,activated
u_02229,2025-06-02,2025-06,android,ID,control,baseline,mandatory_test,False,,cultural,extrovert,90.0,80.7,False,False
u_02230,2025-07-08,2025-07,android,ID,variant,lower_friction,self_select,True,ESTJ,devoted,introvert,57.4,78.5,True,True
u_02231,2025-08-09,2025-08,android,AU,variant,lower_friction,test_or_skip,False,,spiritual,ambivert,57.0,53.8,True,False
u_02232,2025-05-24,2025-05,ios,SG,control,baseline,mandatory_test,False,,devoted,ambivert,49.5,61.5,True,True
u_02233,2025-01-04,2025-01,android,CA,variant,lower_friction,test_or_skip,False,,practicing,ambivert,46.0,72.9,True,False
u_02234,2025-02-27,2025-02,web,MY,variant,lower_friction,test_or_skip,False,,devoted,introvert,3.4,12.6,True,True
u_02235,2025-01-17,2025-01,android,SG,variant,lower_friction,test_or_skip,False,,devoted,extrovert,74.8,75.7,True,True
u_02236,2025-05-20,2025-05,ios,UK,control,baseline,mandatory_test,False,,spiritual,introvert,10.6,36.2,False,False
u_02237,2025-06-09,2025-06,android,ID,control,baseline,mandatory_test,False,,spiritual,deep_extrovert,61.8,14.4,True,True
u_02238,2025-05-23,2025-05,android,ID,variant,lower_friction,self_select,True,ENFJ,devoted,extrovert,56.3,73.5,True,True
u_02239,2025-10-30,2025-10,web,ID,control,baseline,mandatory_test,True,ISFJ,practicing,ambivert,78.6,47.0,False,False
u_02240,2025-09-05,2025-09,android,US,variant,lower_friction,self_select,True,ESFP,cultural,introvert,33.5,60.0,True,True
u_02241,2025-01-09,2025-01,ios,CA,control,baseline,mandatory_test,False,,deep_seeker,ambivert,2.4,47.9,False,False
u_02242,2025-11-27,2025-11,ios,SG,control,baseline,mandatory_test,False,,cultural,extrovert,47.3,26.4,True,False
u_02243,2025-09-11,2025-09,ios,AE,variant,lower_friction,test_or_skip,False,,practicing,ambivert,37.8,88.1,True,True
u_02244,2025-02-13,2025-02,ios,AU,control,baseline,mandatory_test,True,INTP,spiritual,extrovert,63.6,14.9,False,False
u_02245,2025-10-25,2025-10,ios,UK,control,baseline,mandatory_test,False,,cultural,ambivert,45.8,46.8,True,True
u_02246,2025-02-12,2025-02,android,UK,control,baseline,mandatory_test,False,,spiritual,extrovert,63.8,79.3,True,True
u_02247,2025-10-01,2025-10,ios,UK,control,baseline,mandatory_test,False,,spiritual,extrovert,34.0,37.7,False,False
u_02248,2025-08-02,2025-08,web,ID,control,baseline,mandatory_test,True,ENFJ,practicing,ambivert,63.4,27.2,True,False
u_02249,2025-10-12,2025-10,ios,UK,variant,lower_friction,self_select,True,INFJ,practicing,extrovert,43.9,32.0,False,False
u_02250,2025-08-13,2025-08,web,MY,control,baseline,mandatory_test,False,,spiritual,extrovert,1.3,37.3,True,False
u_02251,2025-12-10,2025-12,android,AE,control,baseline,mandatory_test,False,,devoted,ambivert,57.3,41.9,True,True
u_02252,2025-10-08,2025-10,android,UK,control,baseline,mandatory_test,False,,practicing,extrovert,57.2,20.6,False,True
u_02253,2025-09-27,2025-09,android,CA,variant,lower_friction,test_or_skip,False,,practicing,ambivert,18.0,63.8,True,True
u_02254,2025-07-17,2025-07,ios,SG,control,baseline,mandatory_test,False,,devoted,ambivert,50.7,32.5,True,True
u_02255,2025-12-24,2025-12,ios,MY,control,baseline,mandatory_test,False,,spiritual,extrovert,100.0,81.4,False,True
u_02256,2025-06-05,2025-06,ios,MY,control,baseline,mandatory_test,False,,practicing,extrovert,52.6,63.9,True,False
u_02257,2025-03-14,2025-03,android,ID,variant,lower_friction,self_select,True,ISFJ,practicing,ambivert,88.2,43.9,True,True
u_02258,2025-06-11,2025-06,android,MY,variant,lower_friction,test_or_skip,False,,devoted,ambivert,33.2,75.9,False,False
u_02259,2025-08-31,2025-08,ios,MY,control,baseline,mandatory_test,False,,devoted,introvert,51.6,62.5,False,False
u_02260,2025-10-23,2025-10,ios,US,control,baseline,mandatory_test,True,ENFP,practicing,deep_extrovert,47.1,86.7,True,True
u_02261,2025-08-06,2025-08,android,ID,control,baseline,mandatory_test,True,INFJ,devoted,deep_extrovert,86.2,54.7,True,False
u_02262,2025-02-03,2025-02,android,MY,variant,lower_friction,test_or_skip,False,,practicing,deep_extrovert,41.5,29.7,True,True
u_02263,2025-11-07,2025-11,ios,MY,variant,lower_friction,test_or_skip,False,,practicing,ambivert,44.4,49.3,True,True
u_02264,2025-07-17,2025-07,web,US,control,baseline,mandatory_test,True,INTJ,spiritual,ambivert,41.0,64.0,True,False
u_02265,2025-09-28,2025-09,web,MY,control,baseline,mandatory_test,True,INFP,practicing,deep_introvert,75.2,65.5,True,True
u_02266,2025-02-08,2025-02,web,AE,variant,lower_friction,test_or_skip,False,,deep_seeker,introvert,32.8,42.5,False,False
u_02267,2025-10-21,2025-10,android,MY,control,baseline,mandatory_test,False,,devoted,extrovert,35.3,65.6,False,False
u_02268,2025-08-26,2025-08,android,SG,variant,lower_friction,test_or_skip,False,,practicing,extrovert,45.6,41.6,True,True
u_02269,2025-10-25,2025-10,android,SG,control,baseline,mandatory_test,False,,practicing,ambivert,65.2,58.9,False,False
u_02270,2025-10-26,2025-10,ios,US,variant,lower_friction,self_select,True,ESTP,practicing,ambivert,44.3,75.9,True,True
u_02271,2025-06-13,2025-06,ios,AE,control,baseline,mandatory_test,True,ISTP,practicing,deep_introvert,59.7,91.6,True,False
u_02272,2025-12-31,2025-12,android,US,variant,lower_friction,test_or_skip,False,,deep_seeker,extrovert,50.0,65.5,True,True
u_02273,2025-06-09,2025-06,android,MY,control,baseline,mandatory_test,False,,practicing,extrovert,19.8,31.1,False,False
u_02274,2025-03-01,2025-03,ios,US,control,baseline,mandatory_test,False,,spiritual,ambivert,57.3,53.2,False,False
u_02275,2025-09-01,2025-09,ios,CA,control,baseline,mandatory_test,True,INFJ,devoted,introvert,22.7,51.3,True,True
u_02276,2025-08-02,2025-08,web,MY,variant,lower_friction,test_or_skip,False,,spiritual,extrovert,37.7,81.6,True,True
u_02277,2025-09-15,2025-09,ios,MY,control,baseline,mandatory_test,False,,practicing,ambivert,56.7,52.6,True,False
u_02278,2025-12-28,2025-12,android,AE,variant,lower_friction,test_or_skip,False,,cultural,extrovert,53.2,57.8,True,True
u_02279,2025-11-01,2025-11,ios,US,control,baseline,mandatory_test,False,,practicing,extrovert,60.3,65.6,True,True
u_02280,2025-03-07,2025-03,ios,MY,control,baseline,mandatory_test,False,,spiritual,ambivert,65.1,100.0,False,False
u_02281,2025-01-02,2025-01,ios,US,control,baseline,mandatory_test,True,ISFJ,spiritual,deep_extrovert,59.2,25.5,True,False
u_02282,2025-08-16,2025-08,android,ID,variant,lower_friction,test_or_skip,False,,spiritual,extrovert,79.7,61.6,True,True
u_02283,2025-11-07,2025-11,ios,MY,variant,lower_friction,self_select,True,INTJ,practicing,ambivert,16.9,61.4,False,False
u_02284,2025-09-06,2025-09,android,UK,control,baseline,mandatory_test,False,,spiritual,ambivert,40.4,76.6,True,True
u_02285,2025-06-13,2025-06,ios,UK,variant,lower_friction,self_select,True,ESFJ,practicing,extrovert,51.4,51.4,False,True
u_02286,2025-08-01,2025-08,ios,UK,variant,lower_friction,self_select,True,ENTP,practicing,introvert,46.4,42.4,True,True
u_02287,2025-05-28,2025-05,ios,US,control,baseline,mandatory_test,False,,spiritual,introvert,25.1,70.4,True,True
u_02288,2025-08-01,2025-08,ios,AE,control,baseline,mandatory_test,False,,practicing,ambivert,42.9,62.0,True,True
u_02289,2025-03-23,2025-03,ios,CA,variant,lower_friction,self_select,True,ENFP,practicing,deep_extrovert,49.7,40.5,True,True
u_02290,2025-08-09,2025-08,android,US,variant,lower_friction,self_select,True,ENFJ,devoted,extrovert,57.5,27.0,False,True
u_02291,2025-03-19,2025-03,android,US,control,baseline,mandatory_test,True,ENTJ,deep_seeker,ambivert,56.6,63.6,False,False
u_02292,2025-09-09,2025-09,android,US,variant,lower_friction,self_select,True,ENTP,deep_seeker,deep_introvert,19.0,59.0,True,False
u_02293,2025-10-05,2025-10,ios,MY,control,baseline,mandatory_test,True,INFP,practicing,ambivert,57.2,67.0,True,True
u_02294,2025-04-03,2025-04,ios,UK,control,baseline,mandatory_test,False,,cultural,extrovert,33.6,2.9,True,False
u_02295,2025-10-26,2025-10,ios,US,variant,lower_friction,test_or_skip,False,,practicing,introvert,54.2,82.5,False,False
u_02296,2025-10-08,2025-10,android,AU,variant,lower_friction,self_select,True,ENTP,practicing,extrovert,47.3,52.2,True,False
u_02297,2025-04-01,2025-04,android,UK,control,baseline,mandatory_test,True,ESFP,spiritual,ambivert,53.7,52.3,False,True
u_02298,2025-11-11,2025-11,android,CA,control,baseline,mandatory_test,False,,cultural,ambivert,27.4,58.6,False,False
u_02299,2025-04-03,2025-04,android,AU,control,baseline,mandatory_test,True,ESTP,devoted,deep_introvert,77.5,56.6,False,False
u_02300,2025-05-04,2025-05,ios,ID,variant,lower_friction,test_or_skip,False,,cultural,deep_extrovert,39.8,92.9,False,False
u_02301,2025-02-05,2025-02,ios,SG,control,baseline,mandatory_test,False,,spiritual,introvert,38.8,83.8,True,False
u_02302,2025-04-16,2025-04,android,AE,variant,lower_friction,self_select,True,ESTJ,devoted,extrovert,16.4,57.0,True,True
u_02303,2025-09-29,2025-09,android,US,variant,lower_friction,self_select,True,ISTP,practicing,extrovert,35.6,61.6,False,False
u_02304,2025-09-29,2025-09,ios,AU,variant,lower_friction,test_or_skip,False,,cultural,extrovert,71.8,55.6,True,True
u_02305,2025-02-06,2025-02,android,UK,control,baseline,mandatory_test,False,,devoted,ambivert,57.3,69.7,True,True
u_02306,2025-03-12,2025-03,android,US,control,baseline,mandatory_test,True,ISFJ,practicing,ambivert,44.8,78.7,True,True
u_02307,2025-02-05,2025-02,ios,AU,control,baseline,mandatory_test,False,,spiritual,extrovert,39.5,66.9,True,True
u_02308,2025-02-24,2025-02,ios,CA,variant,lower_friction,self_select,True,ISFP,deep_seeker,ambivert,51.4,57.8,True,True
u_02309,2025-10-12,2025-10,android,ID,control,baseline,mandatory_test,True,ESTJ,practicing,extrovert,56.3,35.2,True,False
u_02310,2025-11-29,2025-11,ios,UK,control,baseline,mandatory_test,False,,spiritual,extrovert,50.2,82.7,True,True
u_02311,2025-12-14,2025-12,ios,AU,control,baseline,mandatory_test,True,ENFJ,practicing,deep_extrovert,54.4,72.2,True,True
u_02312,2025-03-02,2025-03,ios,UK,control,baseline,mandatory_test,True,ISFP,deep_seeker,introvert,59.2,41.6,True,True
u_02313,2025-11-03,2025-11,android,ID,control,baseline,mandatory_test,False,,spiritual,deep_extrovert,63.3,71.0,True,True
u_02314,2025-07-16,2025-07,ios,UK,control,baseline,mandatory_test,True,ISFP,practicing,deep_extrovert,61.0,30.3,False,False
u_02315,2025-09-21,2025-09,ios,AE,variant,lower_friction,self_select,True,ENFJ,practicing,ambivert,61.9,52.6,True,False
u_02316,2025-01-19,2025-01,web,UK,variant,lower_friction,test_or_skip,False,,deep_seeker,ambivert,34.6,73.6,False,False
u_02317,2025-12-22,2025-12,ios,UK,variant,lower_friction,test_or_skip,False,,practicing,introvert,54.1,41.9,True,True
u_02318,2025-02-12,2025-02,ios,US,control,baseline,mandatory_test,False,,practicing,extrovert,39.6,43.9,False,False
u_02319,2025-07-16,2025-07,android,US,control,baseline,mandatory_test,False,,devoted,ambivert,78.1,89.8,True,False
u_02320,2025-10-15,2025-10,ios,MY,control,baseline,mandatory_test,False,,deep_seeker,deep_introvert,15.4,12.7,True,True
u_02321,2025-04-16,2025-04,android,AU,variant,lower_friction,self_select,True,ESFP,devoted,extrovert,56.0,65.2,True,False
u_02322,2025-07-29,2025-07,ios,AE,control,baseline,mandatory_test,True,ESFP,practicing,ambivert,56.9,46.3,True,False
u_02323,2025-04-04,2025-04,android,AU,variant,lower_friction,test_or_skip,False,,practicing,deep_introvert,47.9,69.3,False,True
u_02324,2025-07-16,2025-07,android,MY,variant,lower_friction,test_or_skip,False,,practicing,deep_extrovert,50.5,68.7,True,True
u_02325,2025-07-01,2025-07,ios,MY,control,baseline,mandatory_test,False,,devoted,ambivert,75.2,40.6,True,True
u_02326,2025-10-08,2025-10,ios,CA,variant,lower_friction,test_or_skip,False,,deep_seeker,extrovert,69.5,67.2,False,False
u_02327,2025-05-15,2025-05,android,US,variant,lower_friction,test_or_skip,False,,practicing,extrovert,49.2,83.1,True,False
u_02328,2025-07-26,2025-07,ios,AE,variant,lower_friction,test_or_skip,False,,practicing,extrovert,40.5,61.2,False,False
u_02329,2025-06-10,2025-06,android,UK,control,baseline,mandatory_test,True,ENTJ,practicing,introvert,66.2,54.5,True,True
u_02330,2025-10-03,2025-10,web,CA,variant,lower_friction,test_or_skip,False,,devoted,introvert,48.9,53.4,True,True
u_02331,2025-01-20,2025-01,ios,AE,control,baseline,mandatory_test,False,,cultural,extrovert,73.5,74.8,True,False
u_02332,2025-12-04,2025-12,android,US,variant,lower_friction,test_or_skip,False,,cultural,extrovert,46.1,51.8,True,True
u_02333,2025-10-05,2025-10,ios,MY,variant,lower_friction,test_or_skip,False,,devoted,introvert,9.1,33.4,True,True
u_02334,2025-09-30,2025-09,android,UK,control,baseline,mandatory_test,True,ESFJ,practicing,ambivert,58.6,59.5,True,True
u_02335,2025-03-06,2025-03,android,MY,control,baseline,mandatory_test,True,ISFJ,spiritual,introvert,71.0,57.6,True,True
u_02336,2025-07-13,2025-07,ios,CA,variant,lower_friction,self_select,True,ISFP,practicing,deep_extrovert,98.2,62.3,True,True
u_02337,2025-02-02,2025-02,android,ID,variant,lower_friction,self_select,True,ISFP,practicing,extrovert,75.8,72.6,True,True
u_02338,2025-06-29,2025-06,android,SG,variant,lower_friction,test_or_skip,False,,devoted,extrovert,100.0,78.4,True,False
u_02339,2025-02-10,2025-02,ios,UK,control,baseline,mandatory_test,False,,practicing,introvert,73.9,46.9,True,True
u_02340,2025-10-03,2025-10,ios,MY,variant,lower_friction,self_select,True,ESFJ,practicing,ambivert,90.1,64.6,True,True
u_02341,2025-03-14,2025-03,android,UK,variant,lower_friction,self_select,True,ENTJ,practicing,ambivert,72.0,60.5,False,False
u_02342,2025-12-14,2025-12,android,CA,control,baseline,mandatory_test,False,,spiritual,extrovert,82.4,84.3,True,True
u_02343,2025-12-10,2025-12,android,CA,variant,lower_friction,test_or_skip,False,,spiritual,introvert,67.8,62.1,True,False
u_02344,2025-06-28,2025-06,ios,MY,variant,lower_friction,test_or_skip,False,,practicing,extrovert,50.4,47.2,True,False
u_02345,2025-11-04,2025-11,android,UK,control,baseline,mandatory_test,False,,practicing,introvert,55.7,64.8,True,True
u_02346,2025-03-27,2025-03,ios,US,control,baseline,mandatory_test,False,,cultural,extrovert,32.9,47.6,False,False
u_02347,2025-02-26,2025-02,android,SG,variant,lower_friction,test_or_skip,False,,practicing,ambivert,47.3,62.1,True,True
u_02348,2025-05-21,2025-05,android,US,control,baseline,mandatory_test,True,ESTP,practicing,ambivert,13.3,93.7,False,False
u_02349,2025-05-16,2025-05,android,AU,variant,lower_friction,self_select,True,ESTP,spiritual,introvert,21.2,90.4,True,True
u_02350,2025-05-23,2025-05,android,CA,control,baseline,mandatory_test,False,,devoted,ambivert,71.2,66.6,True,True
u_02351,2025-11-12,2025-11,ios,MY,variant,lower_friction,test_or_skip,False,,practicing,deep_extrovert,41.7,57.2,True,True
u_02352,2025-04-07,2025-04,ios,ID,variant,lower_friction,test_or_skip,False,,practicing,ambivert,52.9,76.2,True,True
u_02353,2025-01-06,2025-01,ios,UK,variant,lower_friction,self_select,True,ENFJ,cultural,ambivert,43.2,45.4,True,True
u_02354,2025-07-12,2025-07,ios,SG,variant,lower_friction,self_select,True,ENTP,devoted,deep_extrovert,51.1,21.6,False,False
u_02355,2025-08-03,2025-08,android,US,variant,lower_friction,self_select,True,ENFP,devoted,ambivert,37.0,56.5,True,False
u_02356,2025-04-18,2025-04,android,US,variant,lower_friction,self_select,True,ENTJ,practicing,ambivert,29.4,87.8,False,False
u_02357,2025-04-30,2025-04,ios,UK,control,baseline,mandatory_test,False,,practicing,introvert,68.1,41.0,False,False
u_02358,2025-04-25,2025-04,web,UK,variant,lower_friction,test_or_skip,False,,deep_seeker,deep_extrovert,56.7,43.9,True,False
u_02359,2025-08-29,2025-08,ios,AU,control,baseline,mandatory_test,False,,cultural,ambivert,27.5,21.4,False,False
u_02360,2025-12-29,2025-12,ios,US,control,baseline,mandatory_test,False,,cultural,ambivert,55.1,59.6,True,False
u_02361,2025-06-22,2025-06,android,AE,control,baseline,mandatory_test,False,,practicing,extrovert,59.8,75.6,False,False
u_02362,2025-10-17,2025-10,ios,MY,control,baseline,mandatory_test,False,,spiritual,extrovert,51.8,66.8,True,False
u_02363,2025-12-04,2025-12,web,MY,variant,lower_friction,test_or_skip,False,,practicing,deep_introvert,39.6,44.2,True,False
u_02364,2025-03-11,2025-03,android,AE,control,baseline,mandatory_test,True,ENFJ,practicing,ambivert,62.2,88.7,True,True
u_02365,2025-12-06,2025-12,web,US,variant,lower_friction,test_or_skip,False,,cultural,extrovert,65.8,46.2,True,False
u_02366,2025-10-05,2025-10,android,ID,variant,lower_friction,self_select,True,ENTJ,practicing,extrovert,48.8,45.7,True,True
u_02367,2025-05-20,2025-05,ios,UK,variant,lower_friction,self_select,True,INFP,practicing,ambivert,49.8,33.2,True,True
u_02368,2025-04-18,2025-04,android,CA,control,baseline,mandatory_test,False,,practicing,extrovert,41.1,80.3,True,False
u_02369,2025-07-05,2025-07,ios,SG,variant,lower_friction,test_or_skip,False,,devoted,deep_introvert,63.3,32.7,False,False
u_02370,2025-12-15,2025-12,android,US,control,baseline,mandatory_test,False,,practicing,extrovert,55.6,66.1,True,True
u_02371,2025-01-19,2025-01,android,CA,variant,lower_friction,self_select,True,ENTJ,practicing,extrovert,45.1,66.7,True,False
u_02372,2025-05-16,2025-05,ios,US,control,baseline,mandatory_test,True,ENTJ,devoted,extrovert,73.1,75.2,False,False
u_02373,2025-05-17,2025-05,ios,AE,control,baseline,mandatory_test,True,ESTJ,cultural,introvert,34.3,60.7,False,False
u_02374,2025-02-23,2025-02,web,AE,control,baseline,mandatory_test,False,,practicing,introvert,32.0,55.5,False,False
u_02375,2025-09-20,2025-09,android,UK,variant,lower_friction,test_or_skip,False,,practicing,ambivert,38.8,47.5,True,True
u_02376,2025-04-01,2025-04,web,UK,variant,lower_friction,test_or_skip,False,,practicing,ambivert,53.4,45.0,False,False
u_02377,2025-06-22,2025-06,ios,UK,control,baseline,mandatory_test,False,,practicing,ambivert,62.7,69.0,True,True
u_02378,2025-07-09,2025-07,android,ID,variant,lower_friction,self_select,True,ENFJ,spiritual,deep_introvert,57.9,28.5,True,True
u_02379,2025-03-22,2025-03,ios,MY,control,baseline,mandatory_test,False,,spiritual,extrovert,36.4,68.5,True,True
u_02380,2025-03-26,2025-03,ios,AE,variant,lower_friction,test_or_skip,False,,spiritual,introvert,64.6,84.0,True,True
u_02381,2025-07-14,2025-07,ios,AU,variant,lower_friction,self_select,True,ISTJ,spiritual,deep_introvert,47.5,85.0,True,True
u_02382,2025-12-28,2025-12,android,CA,control,baseline,mandatory_test,False,,practicing,extrovert,15.1,74.5,True,True
u_02383,2025-04-07,2025-04,ios,UK,variant,lower_friction,test_or_skip,False,,devoted,ambivert,45.1,60.1,True,False
u_02384,2025-10-11,2025-10,android,CA,variant,lower_friction,test_or_skip,False,,devoted,introvert,35.8,27.1,True,False
u_02385,2025-09-08,2025-09,android,ID,variant,lower_friction,test_or_skip,False,,cultural,ambivert,56.4,63.5,False,False
u_02386,2025-02-23,2025-02,ios,MY,control,baseline,mandatory_test,True,ENTJ,deep_seeker,ambivert,37.3,48.3,False,False
u_02387,2025-09-18,2025-09,ios,AU,variant,lower_friction,self_select,True,ENFJ,devoted,extrovert,31.2,69.1,True,True
u_02388,2025-04-11,2025-04,ios,AE,variant,lower_friction,test_or_skip,False,,spiritual,deep_introvert,44.6,44.6,True,False
u_02389,2025-08-07,2025-08,ios,SG,control,baseline,mandatory_test,True,ENTJ,practicing,introvert,43.1,45.9,False,False
u_02390,2025-04-11,2025-04,ios,CA,control,baseline,mandatory_test,False,,spiritual,extrovert,52.0,47.0,True,True
u_02391,2025-11-02,2025-11,android,ID,variant,lower_friction,self_select,True,INTP,devoted,ambivert,87.5,49.0,True,True
u_02392,2025-10-05,2025-10,android,US,control,baseline,mandatory_test,True,INTP,practicing,extrovert,39.2,53.1,True,True
u_02393,2025-10-11,2025-10,android,MY,control,baseline,mandatory_test,True,ISTJ,practicing,deep_extrovert,35.6,52.9,True,False
u_02394,2025-07-28,2025-07,ios,ID,variant,lower_friction,self_select,True,INTP,spiritual,ambivert,49.0,56.9,True,True
u_02395,2025-07-02,2025-07,ios,MY,variant,lower_friction,self_select,True,ENFP,practicing,ambivert,52.7,88.0,True,True
u_02396,2025-01-26,2025-01,android,ID,variant,lower_friction,test_or_skip,False,,devoted,extrovert,45.1,27.9,True,True
u_02397,2025-12-31,2025-12,ios,UK,control,baseline,mandatory_test,False,,practicing,ambivert,57.1,58.1,False,False
u_02398,2025-08-04,2025-08,web,UK,control,baseline,mandatory_test,True,ISFP,practicing,introvert,39.8,47.3,True,True
u_02399,2025-06-25,2025-06,ios,US,control,baseline,mandatory_test,True,ESFJ,spiritual,introvert,65.4,49.4,True,False
u_02400,2025-03-03,2025-03,ios,AE,control,baseline,mandatory_test,False,,practicing,ambivert,36.1,80.8,True,False
u_02401,2025-11-15,2025-11,android,SG,control,baseline,mandatory_test,True,ENFP,practicing,ambivert,69.5,45.8,True,False
u_02402,2025-04-14,2025-04,ios,MY,control,baseline,mandatory_test,True,INTJ,cultural,introvert,55.0,92.9,True,True
u_02403,2025-01-19,2025-01,ios,UK,control,baseline,mandatory_test,False,,spiritual,deep_extrovert,74.9,27.8,True,False
u_02404,2025-11-29,2025-11,ios,ID,control,baseline,mandatory_test,True,ISFJ,devoted,introvert,70.1,62.6,True,True
u_02405,2025-02-09,2025-02,ios,MY,variant,lower_friction,test_or_skip,False,,practicing,introvert,55.5,31.2,False,False
u_02406,2025-04-27,2025-04,android,UK,control,baseline,mandatory_test,False,,spiritual,extrovert,66.6,60.3,True,True
u_02407,2025-10-06,2025-10,ios,MY,control,baseline,mandatory_test,False,,cultural,extrovert,47.5,43.9,True,False
u_02408,2025-12-20,2025-12,android,CA,control,baseline,mandatory_test,False,,practicing,ambivert,41.7,51.6,True,True
u_02409,2025-07-27,2025-07,android,MY,variant,lower_friction,self_select,True,ESTJ,practicing,deep_introvert,52.4,62.3,False,False
u_02410,2025-06-03,2025-06,android,MY,control,baseline,mandatory_test,False,,devoted,deep_introvert,63.7,60.9,True,True
u_02411,2025-12-29,2025-12,android,MY,control,baseline,mandatory_test,True,ISFP,practicing,deep_introvert,57.3,44.5,True,False
u_02412,2025-09-12,2025-09,android,CA,variant,lower_friction,test_or_skip,False,,practicing,extrovert,66.6,60.9,True,False
u_02413,2025-05-17,2025-05,android,UK,control,baseline,mandatory_test,False,,deep_seeker,ambivert,66.9,51.7,True,True
u_02414,2025-04-30,2025-04,android,CA,control,baseline,mandatory_test,False,,devoted,ambivert,30.1,65.3,False,False
u_02415,2025-09-22,2025-09,ios,MY,variant,lower_friction,self_select,True,ISTP,devoted,extrovert,14.8,64.9,True,False
u_02416,2025-07-08,2025-07,ios,UK,control,baseline,mandatory_test,True,INFJ,practicing,ambivert,39.4,75.0,False,False
u_02417,2025-01-02,2025-01,ios,UK,control,baseline,mandatory_test,True,ESTP,deep_seeker,deep_introvert,38.2,72.9,True,False
u_02418,2025-01-27,2025-01,android,ID,variant,lower_friction,self_select,True,ISTP,practicing,introvert,18.3,44.5,True,False
u_02419,2025-08-19,2025-08,android,US,control,baseline,mandatory_test,True,ENTP,practicing,introvert,48.6,23.8,True,True
u_02420,2025-12-03,2025-12,web,AE,variant,lower_friction,self_select,True,ENTP,spiritual,deep_extrovert,23.7,50.4,True,True
u_02421,2025-10-01,2025-10,web,ID,variant,lower_friction,test_or_skip,False,,spiritual,extrovert,38.4,37.8,True,False
u_02422,2025-12-10,2025-12,android,MY,control,baseline,mandatory_test,False,,deep_seeker,extrovert,77.2,64.6,True,False
u_02423,2025-02-05,2025-02,android,UK,control,baseline,mandatory_test,False,,spiritual,ambivert,68.8,17.9,False,False
u_02424,2025-02-18,2025-02,android,ID,control,baseline,mandatory_test,True,INTJ,spiritual,introvert,58.0,52.3,True,False
u_02425,2025-02-14,2025-02,web,MY,control,baseline,mandatory_test,False,,practicing,extrovert,56.8,58.9,True,False
u_02426,2025-01-03,2025-01,android,ID,variant,lower_friction,self_select,True,ISTJ,devoted,extrovert,39.6,46.4,True,False
u_02427,2025-02-15,2025-02,android,MY,variant,lower_friction,test_or_skip,False,,deep_seeker,deep_introvert,51.6,78.0,True,False
u_02428,2025-06-04,2025-06,ios,CA,control,baseline,mandatory_test,False,,practicing,extrovert,52.3,78.8,True,True
u_02429,2025-05-07,2025-05,ios,ID,variant,lower_friction,test_or_skip,False,,devoted,ambivert,57.6,72.1,True,True
u_02430,2025-07-15,2025-07,ios,AU,control,baseline,mandatory_test,True,INFJ,practicing,extrovert,37.6,86.0,True,True
u_02431,2025-07-07,2025-07,android,AU,variant,lower_friction,self_select,True,ENFP,devoted,introvert,74.7,59.4,False,False
u_02432,2025-09-16,2025-09,ios,UK,control,baseline,mandatory_test,True,ESTP,practicing,ambivert,51.0,49.2,False,False
u_02433,2025-01-10,2025-01,android,UK,control,baseline,mandatory_test,False,,spiritual,deep_extrovert,44.0,16.8,False,False
u_02434,2025-07-19,2025-07,ios,UK,control,baseline,mandatory_test,True,ISFP,devoted,extrovert,58.4,69.7,True,True
u_02435,2025-08-18,2025-08,ios,UK,variant,lower_friction,test_or_skip,False,,devoted,extrovert,57.5,58.4,False,False
u_02436,2025-02-13,2025-02,android,ID,variant,lower_friction,test_or_skip,False,,practicing,ambivert,44.9,51.3,True,True
u_02437,2025-05-08,2025-05,web,MY,variant,lower_friction,test_or_skip,False,,spiritual,ambivert,44.5,61.0,True,False
u_02438,2025-03-09,2025-03,android,US,control,baseline,mandatory_test,True,ENFP,spiritual,deep_introvert,53.2,82.9,True,True
u_02439,2025-08-31,2025-08,android,US,control,baseline,mandatory_test,True,ENFP,spiritual,ambivert,45.0,77.9,True,True
u_02440,2025-12-28,2025-12,android,UK,variant,lower_friction,test_or_skip,False,,devoted,introvert,65.6,82.5,True,True
u_02441,2025-12-29,2025-12,ios,UK,control,baseline,mandatory_test,False,,practicing,introvert,34.7,69.6,False,False
u_02442,2025-12-13,2025-12,android,ID,control,baseline,mandatory_test,True,ISTP,deep_seeker,extrovert,62.7,58.4,False,True
u_02443,2025-05-15,2025-05,android,MY,control,baseline,mandatory_test,True,ISFP,spiritual,extrovert,36.9,48.8,True,True
u_02444,2025-12-14,2025-12,android,AE,variant,lower_friction,test_or_skip,False,,spiritual,ambivert,61.8,53.8,False,False
u_02445,2025-01-12,2025-01,web,CA,variant,lower_friction,self_select,True,ESTP,practicing,introvert,29.4,79.2,True,False
u_02446,2025-06-22,2025-06,ios,ID,variant,lower_friction,test_or_skip,False,,practicing,introvert,54.2,64.7,True,True
u_02447,2025-08-29,2025-08,ios,CA,control,baseline,mandatory_test,True,ENFP,practicing,extrovert,47.5,86.1,True,False
u_02448,2025-02-17,2025-02,web,AE,variant,lower_friction,test_or_skip,False,,practicing,introvert,56.7,44.1,False,False
u_02449,2025-11-15,2025-11,ios,CA,variant,lower_friction,test_or_skip,False,,devoted,extrovert,47.7,55.5,True,True
u_02450,2025-07-26,2025-07,web,UK,control,baseline,mandatory_test,True,ESTP,spiritual,deep_extrovert,60.4,74.2,True,True
