experiment_id,user_id,variant,assigned_at
EXP_MBTI_ONBOARDING_001,u_01251,variant,2025-06-20
EXP_MBTI_ONBOARDING_001,u_01252,control,2025-10-26
EXP_MBTI_ONBOARDING_001,u_01253,control,2025-04-29
EXP_MBTI_ONBOARDING_001,u_01254,variant,2025-05-18
EXP_MBTI_ONBOARDING_001,u_01255,control,2025-04-22
EXP_MBTI_ONBOARDING_001,u_01256,variant,2025-07-29
EXP_MBTI_ONBOARDING_001,u_01257,variant,2025-10-25
EXP_MBTI_ONBOARDING_001,u_01258,control,2025-11-02
EXP_MBTI_ONBOARDING_001,u_01259,variant,2025-07-22
EXP_MBTI_ONBOARDING_001,u_01260,variant,2025-10-07
EXP_MBTI_ONBOARDING_001,u_01261,control,2025-10-08
EXP_MBTI_ONBOARDING_001,u_01262,variant,2025-08-27
EXP_MBTI_ONBOARDING_001,u_01263,control,2025-08-31
EXP_MBTI_ONBOARDING_001,u_01264,variant,2025-04-09
EXP_MBTI_ONBOARDING_001,u_01265,control,2025-08-21
EXP_MBTI_ONBOARDING_001,u_01266,variant,2025-07-06
EXP_MBTI_ONBOARDING_001,u_01267,variant,2025-06-08
EXP_MBTI_ONBOARDING_001,u_01268,control,2025-03-07
EXP_MBTI_ONBOARDING_001,u_01269,variant,2025-09-25
EXP_MBTI_ONBOARDING_001,u_01270,control,2025-02-19
EXP_MBTI_ONBOARDING_001,u_01271,control,2025-11-05
EXP_MBTI_ONBOARDING_001,u_01272,variant,2025-09-17
EXP_MBTI_ONBOARDING_001,u_01273,control,2025-10-08
EXP_MBTI_ONBOARDING_001,u_01274,variant,2025-04-29
EXP_MBTI_ONBOARDING_001,u_01275,control,2025-01-10
EXP_MBTI_ONBOARDING_001,u_01276,variant,2025-07-25
EXP_MBTI_ONBOARDING_001,u_01277,control,2025-12-02
EXP_MBTI_ONBOARDING_001,u_01278,variant,2025-02-08
EXP_MBTI_ONBOARDING_001,u_01279,variant,2025-12-15
EXP_MBTI_ONBOARDING_001,u_01280,variant,2025-06-21
EXP_MBTI_ONBOARDING_001,u_01281,control,2025-09-04
EXP_MBTI_ONBOARDING_001,u_01282,variant,2025-04-26
EXP_MBTI_ONBOARDING_001,u_01283,control,2025-06-04
EXP_MBTI_ONBOARDING_001,u_01284,variant,2025-08-14
EXP_MBTI_ONBOARDING_001,u_01285,control,2025-11-27
EXP_MBTI_ONBOARDING_001,u_01286,variant,2025-12-30
EXP_MBTI_ONBOARDING_001,u_01287,control,2025-04-05
EXP_MBTI_ONBOARDING_001,u_01288,variant,2025-04-23
EXP_MBTI_ONBOARDING_001,u_01289,control,2025-06-30
EXP_MBTI_ONBOARDING_001,u_01290,variant,2025-09-21
EXP_MBTI_ONBOARDING_001,u_01291,variant,2025-09-16
EXP_MBTI_ONBOARDING_001,u_01292,variant,2025-06-14
EXP_MBTI_ONBOARDING_001,u_01293,variant,2025-03-16
EXP_MBTI_ONBOARDING_001,u_01294,control,2025-09-14
EXP_MBTI_ONBOARDING_001,u_01295,variant,2025-12-27
EXP_MBTI_ONBOARDING_001,u_01296,variant,2025-01-10
EXP_MBTI_ONBOARDING_001,u_01297,control,2025-05-02
EXP_MBTI_ONBOARDING_001,u_01298,control,2025-08-11
EXP_MBTI_ONBOARDING_001,u_01299,control,2025-09-11
EXP_MBTI_ONBOARDING_001,u_01300,variant,2025-10-26
EXP_MBTI_ONBOARDING_001,u_01301,control,2025-07-18
EXP_MBTI_ONBOARDING_001,u_01302,variant,2025-02-27
EXP_MBTI_ONBOARDING_001,u_01303,variant,2025-11-06
EXP_MBTI_ONBOARDING_001,u_01304,variant,2025-01-05
EXP_MBTI_ONBOARDING_001,u_01305,control,2025-03-20
EXP_MBTI_ONBOARDING_001,u_01306,variant,2025-09-15
EXP_MBTI_ONBOARDING_001,u_01307,control,2025-07-21
EXP_MBTI_ONBOARDING_001,u_01308,control,2025-01-07
EXP_MBTI_ONBOARDING_001,u_01309,control,2025-01-24
EXP_MBTI_ONBOARDING_001,u_01310,variant,2025-10-22
EXP_MBTI_ONBOARDING_001,u_01311,variant,2025-06-19
EXP_MBTI_ONBOARDING_001,u_01312,control,2025-06-30
EXP_MBTI_ONBOARDING_001,u_01313,variant,2025-12-16
EXP_MBTI_ONBOARDING_001,u_01314,variant,2025-02-23
EXP_MBTI_ONBOARDING_001,u_01315,variant,2025-12-15
EXP_MBTI_ONBOARDING_001,u_01316,variant,2025-12-28
EXP_MBTI_ONBOARDING_001,u_01317,control,2025-06-04
EXP_MBTI_ONBOARDING_001,u_01318,control,2025-01-16
EXP_MBTI_ONBOARDING_001,u_01319,control,2025-03-05
EXP_MBTI_ONBOARDING_001,u_01320,control,2025-04-01
EXP_MBTI_ONBOARDING_001,u_01321,control,2025-07-11
EXP_MBTI_ONBOARDING_001,u_01322,variant,2025-02-02
EXP_MBTI_ONBOARDING_001,u_01323,variant,2025-03-16
EXP_MBTI_ONBOARDING_001,u_01324,control,2025-01-30
EXP_MBTI_ONBOARDING_001,u_01325,variant,2025-10-07
EXP_MBTI_ONBOARDING_001,u_01326,control,2025-03-20
EXP_MBTI_ONBOARDING_001,u_01327,control,2025-08-21
EXP_MBTI_ONBOARDING_001,u_01328,variant,2025-11-10
EXP_MBTI_ONBOARDING_001,u_01329,control,2025-09-04
EXP_MBTI_ONBOARDING_001,u_01330,variant,2025-06-20
EXP_MBTI_ONBOARDING_001,u_01331,control,2025-10-01
EXP_MBTI_ONBOARDING_001,u_01332,variant,2025-03-11
EXP_MBTI_ONBOARDING_001,u_01333,variant,2025-02-05
EXP_MBTI_ONBOARDING_001,u_01334,variant,2025-11-27
EXP_MBTI_ONBOARDING_001,u_01335,control,2025-07-04
EXP_MBTI_ONBOARDING_001,u_01336,control,2025-12-14
EXP_MBTI_ONBOARDING_001,u_01337,variant,2025-04-27
EXP_MBTI_ONBOARDING_001,u_01338,variant,2025-12-04
EXP_MBTI_ONBOARDING_001,u_01339,control,2025-10-06
EXP_MBTI_ONBOARDING_001,u_01340,variant,2025-05-11
EXP_MBTI_ONBOARDING_001,u_01341,control,2025-01-21
EXP_MBTI_ONBOARDING_001,u_01342,control,2025-12-30
EXP_MBTI_ONBOARDING_001,u_01343,variant,2025-07-30
EXP_MBTI_ONBOARDING_001,u_01344,variant,2025-10-03
EXP_MBTI_ONBOARDING_001,u_01345,variant,2025-12-22
EXP_MBTI_ONBOARDING_001,u_01346,control,2025-04-07
EXP_MBTI_ONBOARDING_001,u_01347,control,2025-08-03
EXP_MBTI_ONBOARDING_001,u_01348,control,2025-04-07
EXP_MBTI_ONBOARDING_001,u_01349,variant,2025-05-13
EXP_MBTI_ONBOARDING_001,u_01350,control,2025-11-11
EXP_MBTI_ONBOARDING_001,u_01351,variant,2025-04-26
EXP_MBTI_ONBOARDING_001,u_01352,control,2025-11-01
EXP_MBTI_ONBOARDING_001,u_01353,control,2025-01-22
EXP_MBTI_ONBOARDING_001,u_01354,variant,2025-04-12
EXP_MBTI_ONBOARDING_001,u_01355,control,2025-03-01
EXP_MBTI_ONBOARDING_001,u_01356,control,2025-09-23
EXP_MBTI_ONBOARDING_001,u_01357,control,2025-09-11
EXP_MBTI_ONBOARDING_001,u_01358,variant,2025-07-13
EXP_MBTI_ONBOARDING_001,u_01359,control,2025-04-12
EXP_MBTI_ONBOARDING_001,u_01360,variant,2025-08-24
EXP_MBTI_ONBOARDING_001,u_01361,control,2025-07-15
EXP_MBTI_ONBOARDING_001,u_01362,variant,2025-02-20
EXP_MBTI_ONBOARDING_001,u_01363,variant,2025-02-18
EXP_MBTI_ONBOARDING_001,u_01364,variant,2025-09-19
EXP_MBTI_ONBOARDING_001,u_01365,variant,2025-06-04
EXP_MBTI_ONBOARDING_001,u_01366,control,2025-10-09
EXP_MBTI_ONBOARDING_001,u_01367,variant,2025-05-14
EXP_MBTI_ONBOARDING_001,u_01368,variant,2025-02-13
EXP_MBTI_ONBOARDING_001,u_01369,variant,2025-11-12
EXP_MBTI_ONBOARDING_001,u_01370,control,2025-12-20
EXP_MBTI_ONBOARDING_001,u_01371,variant,2025-04-23
EXP_MBTI_ONBOARDING_001,u_01372,variant,2025-08-06
EXP_MBTI_ONBOARDING_001,u_01373,variant,2025-08-27
EXP_MBTI_ONBOARDING_001,u_01374,control,2025-10-20
EXP_MBTI_ONBOARDING_001,u_01375,variant,2025-06-16
EXP_MBTI_ONBOARDING_001,u_01376,variant,2025-10-29
EXP_MBTI_ONBOARDING_001,u_01377,variant,2025-03-08
EXP_MBTI_ONBOARDING_001,u_01378,variant,2025-06-23
EXP_MBTI_ONBOARDING_001,u_01379,variant,2025-12-08
EXP_MBTI_ONBOARDING_001,u_01380,variant,2025-03-07
EXP_MBTI_ONBOARDING_001,u_01381,variant,2025-10-05
EXP_MBTI_ONBOARDING_001,u_01382,variant,2025-04-14
EXP_MBTI_ONBOARDING_001,u_01383,control,2025-02-09
EXP_MBTI_ONBOARDING_001,u_01384,control,2025-04-20
EXP_MBTI_ONBOARDING_001,u_01385,control,2025-07-25
EXP_MBTI_ONBOARDING_001,u_01386,control,2025-12-02
EXP_MBTI_ONBOARDING_001,u_01387,variant,2025-12-15
EXP_MBTI_ONBOARDING_001,u_01388,variant,2025-08-29
EXP_MBTI_ONBOARDING_001,u_01389,control,2025-07-06
EXP_MBTI_ONBOARDING_001,u_01390,control,2025-07-13
EXP_MBTI_ONBOARDING_001,u_01391,variant,2025-05-31
EXP_MBTI_ONBOARDING_001,u_01392,control,2025-09-20
EXP_MBTI_ONBOARDING_001,u_01393,variant,2025-11-04
EXP_MBTI_ONBOARDING_001,u_01394,control,2025-12-22
EXP_MBTI_ONBOARDING_001,u_01395,variant,2025-06-22
EXP_MBTI_ONBOARDING_001,u_01396,variant,2025-12-14
EXP_MBTI_ONBOARDING_001,u_01397,control,2025-01-09
EXP_MBTI_ONBOARDING_001,u_01398,control,2025-10-10
EXP_MBTI_ONBOARDING_001,u_01399,control,2025-07-25
EXP_MBTI_ONBOARDING_001,u_01400,control,2025-12-19
EXP_MBTI_ONBOARDING_001,u_01401,variant,2025-01-05
EXP_MBTI_ONBOARDING_001,u_01402,control,2025-03-03
EXP_MBTI_ONBOARDING_001,u_01403,variant,2025-08-16
EXP_MBTI_ONBOARDING_001,u_01404,control,2025-03-08
EXP_MBTI_ONBOARDING_001,u_01405,control,2025-03-24
EXP_MBTI_ONBOARDING_001,u_01406,variant,2025-05-18
EXP_MBTI_ONBOARDING_001,u_01407,variant,2025-07-23
EXP_MBTI_ONBOARDING_001,u_01408,control,2025-03-28
EXP_MBTI_ONBOARDING_001,u_01409,control,2025-05-05
EXP_MBTI_ONBOARDING_001,u_01410,control,2025-11-20
EXP_MBTI_ONBOARDING_001,u_01411,control,2025-06-17
EXP_MBTI_ONBOARDING_001,u_01412,control,2025-01-22
EXP_MBTI_ONBOARDING_001,u_01413,variant,2025-11-27
EXP_MBTI_ONBOARDING_001,u_01414,control,2025-01-13
EXP_MBTI_ONBOARDING_001,u_01415,control,2025-12-03
EXP_MBTI_ONBOARDING_001,u_01416,variant,2025-08-13
EXP_MBTI_ONBOARDING_001,u_01417,variant,2025-11-20
EXP_MBTI_ONBOARDING_001,u_01418,control,2025-08-04
EXP_MBTI_ONBOARDING_001,u_01419,variant,2025-05-21
EXP_MBTI_ONBOARDING_001,u_01420,control,2025-07-05
EXP_MBTI_ONBOARDING_001,u_01421,control,2025-02-13
EXP_MBTI_ONBOARDING_001,u_01422,control,2025-05-20
EXP_MBTI_ONBOARDING_001,u_01423,control,2025-09-14
EXP_MBTI_ONBOARDING_001,u_01424,control,2025-12-22
EXP_MBTI_ONBOARDING_001,u_01425,control,2025-04-04
EXP_MBTI_ONBOARDING_001,u_01426,control,2025-11-18
EXP_MBTI_ONBOARDING_001,u_01427,variant,2025-04-17
EXP_MBTI_ONBOARDING_001,u_01428,variant,2025-07-16
EXP_MBTI_ONBOARDING_001,u_01429,control,2025-03-17
EXP_MBTI_ONBOARDING_001,u_01430,control,2025-10-14
EXP_MBTI_ONBOARDING_001,u_01431,variant,2025-08-28
EXP_MBTI_ONBOARDING_001,u_01432,variant,2025-02-14
EXP_MBTI_ONBOARDING_001,u_01433,control,2025-06-10
EXP_MBTI_ONBOARDING_001,u_01434,variant,2025-10-04
EXP_MBTI_ONBOARDING_001,u_01435,control,2025-07-31
EXP_MBTI_ONBOARDING_001,u_01436,control,2025-09-15
EXP_MBTI_ONBOARDING_001,u_01437,variant,2025-08-04
EXP_MBTI_ONBOARDING_001,u_01438,control,2025-07-11
EXP_MBTI_ONBOARDING_001,u_01439,control,2025-03-24
EXP_MBTI_ONBOARDING_001,u_01440,variant,2025-05-26
EXP_MBTI_ONBOARDING_001,u_01441,control,2025-08-24
EXP_MBTI_ONBOARDING_001,u_01442,variant,2025-03-22
EXP_MBTI_ONBOARDING_001,u_01443,variant,2025-09-07
EXP_MBTI_ONBOARDING_001,u_01444,variant,2025-02-01
EXP_MBTI_ONBOARDING_001,u_01445,control,2025-11-05
EXP_MBTI_ONBOARDING_001,u_01446,variant,2025-02-21
EXP_MBTI_ONBOARDING_001,u_01447,control,2025-10-20
EXP_MBTI_ONBOARDING_001,u_01448,variant,2025-12-09
EXP_MBTI_ONBOARDING_001,u_01449,variant,2025-06-17
EXP_MBTI_ONBOARDING_001,u_01450,control,2025-08-27
EXP_MBTI_ONBOARDING_001,u_01451,variant,2025-07-12
EXP_MBTI_ONBOARDING_001,u_01452,variant,2025-01-05
EXP_MBTI_ONBOARDING_001,u_01453,control,2025-05-03
EXP_MBTI_ONBOARDING_001,u_01454,variant,2025-12-03
EXP_MBTI_ONBOARDING_001,u_01455,control,2025-08-13
EXP_MBTI_ONBOARDING_001,u_01456,control,2025-05-31
EXP_MBTI_ONBOARDING_001,u_01457,control,2025-10-31
EXP_MBTI_ONBOARDING_001,u_01458,variant,2025-07-23
EXP_MBTI_ONBOARDING_001,u_01459,control,2025-10-14
EXP_MBTI_ONBOARDING_001,u_01460,control,2025-06-04
EXP_MBTI_ONBOARDING_001,u_01461,control,2025-12-31
EXP_MBTI_ONBOARDING_001,u_01462,control,2025-10-03
EXP_MBTI_ONBOARDING_001,u_01463,variant,2025-07-29
EXP_MBTI_ONBOARDING_001,u_01464,variant,2025-07-02
EXP_MBTI_ONBOARDING_001,u_01465,variant,2025-01-28
EXP_MBTI_ONBOARDING_001,u_01466,control,2025-10-02
EXP_MBTI_ONBOARDING_001,u_01467,control,2025-05-13
EXP_MBTI_ONBOARDING_001,u_01468,control,2025-02-05
EXP_MBTI_ONBOARDING_001,u_01469,control,2025-03-19
EXP_MBTI_ONBOARDING_001,u_01470,control,2025-10-03
EXP_MBTI_ONBOARDING_001,u_01471,control,2025-12-02
EXP_MBTI_ONBOARDING_001,u_01472,variant,2025-09-12
EXP_MBTI_ONBOARDING_001,u_01473,control,2025-07-28
EXP_MBTI_ONBOARDING_001,u_01474,control,2025-07-02
EXP_MBTI_ONBOARDING_001,u_01475,control,2025-01-31
EXP_MBTI_ONBOARDING_001,u_01476,variant,2025-06-09
EXP_MBTI_ONBOARDING_001,u_01477,control,2025-10-17
EXP_MBTI_ONBOARDING_001,u_01478,variant,2025-03-21
EXP_MBTI_ONBOARDING_001,u_01479,control,2025-04-29
EXP_MBTI_ONBOARDING_001,u_01480,variant,2025-01-16
EXP_MBTI_ONBOARDING_001,u_01481,variant,2025-10-02
EXP_MBTI_ONBOARDING_001,u_01482,variant,2025-05-08
EXP_MBTI_ONBOARDING_001,u_01483,variant,2025-07-22
EXP_MBTI_ONBOARDING_001,u_01484,variant,2025-12-06
EXP_MBTI_ONBOARDING_001,u_01485,variant,2025-08-21
EXP_MBTI_ONBOARDING_001,u_01486,variant,2025-12-04
EXP_MBTI_ONBOARDING_001,u_01487,control,2025-02-09
EXP_MBTI_ONBOARDING_001,u_01488,variant,2025-11-06
EXP_MBTI_ONBOARDING_001,u_01489,variant,2025-01-19
EXP_MBTI_ONBOARDING_001,u_01490,control,2025-09-17
EXP_MBTI_ONBOARDING_001,u_01491,variant,2025-04-14
EXP_MBTI_ONBOARDING_001,u_01492,variant,2025-01-18
EXP_MBTI_ONBOARDING_001,u_01493,variant,2025-03-31
EXP_MBTI_ONBOARDING_001,u_01494,variant,2025-06-17
EXP_MBTI_ONBOARDING_001,u_01495,variant,2025-06-18
EXP_MBTI_ONBOARDING_001,u_01496,variant,2025-03-17
EXP_MBTI_ONBOARDING_001,u_01497,variant,2025-07-09
EXP_MBTI_ONBOARDING_001,u_01498,control,2025-10-15
EXP_MBTI_ONBOARDING_001,u_01499,variant,2025-05-10
EXP_MBTI_ONBOARDING_001,u_01500,variant,2025-12-20
EXP_MBTI_ONBOARDING_001,u_01501,variant,2025-09-12
EXP_MBTI_ONBOARDING_001,u_01502,control,2025-06-28
EXP_MBTI_ONBOARDING_001,u_01503,variant,2025-12-09
EXP_MBTI_ONBOARDING_001,u_01504,control,2025-08-13
EXP_MBTI_ONBOARDING_001,u_01505,variant,2025-06-11
EXP_MBTI_ONBOARDING_001,u_01506,control,2025-03-23
EXP_MBTI_ONBOARDING_001,u_01507,control,2025-11-06
EXP_MBTI_ONBOARDING_001,u_01508,variant,2025-06-04
EXP_MBTI_ONBOARDING_001,u_01509,control,2025-04-22
EXP_MBTI_ONBOARDING_001,u_01510,variant,2025-07-10
EXP_MBTI_ONBOARDING_001,u_01511,variant,2025-12-16
EXP_MBTI_ONBOARDING_001,u_01512,control,2025-09-05
EXP_MBTI_ONBOARDING_001,u_01513,control,2025-06-15
EXP_MBTI_ONBOARDING_001,u_01514,variant,2025-06-18
EXP_MBTI_ONBOARDING_001,u_01515,variant,2025-12-21
EXP_MBTI_ONBOARDING_001,u_01516,variant,2025-05-31
EXP_MBTI_ONBOARDING_001,u_01517,variant,2025-03-15
EXP_MBTI_ONBOARDING_001,u_01518,variant,2025-07-18
EXP_MBTI_ONBOARDING_001,u_01519,variant,2025-08-01
EXP_MBTI_ONBOARDING_001,u_01520,control,2025-11-23
EXP_MBTI_ONBOARDING_001,u_01521,variant,2025-02-07
EXP_MBTI_ONBOARDING_001,u_01522,variant,2025-09-08
EXP_MBTI_ONBOARDING_001,u_01523,variant,2025-12-28
EXP_MBTI_ONBOARDING_001,u_01524,variant,2025-09-17
EXP_MBTI_ONBOARDING_001,u_01525,variant,2025-08-17
EXP_MBTI_ONBOARDING_001,u_01526,variant,2025-04-05
EXP_MBTI_ONBOARDING_001,u_01527,control,2025-05-05
EXP_MBTI_ONBOARDING_001,u_01528,variant,2025-02-26
EXP_MBTI_ONBOARDING_001,u_01529,variant,2025-04-05
EXP_MBTI_ONBOARDING_001,u_01530,control,2025-07-14
EXP_MBTI_ONBOARDING_001,u_01531,variant,2025-02-19
EXP_MBTI_ONBOARDING_001,u_01532,control,2025-12-08
EXP_MBTI_ONBOARDING_001,u_01533,control,2025-01-02
EXP_MBTI_ONBOARDING_001,u_01534,variant,2025-11-17
EXP_MBTI_ONBOARDING_001,u_01535,control,2025-04-25
EXP_MBTI_ONBOARDING_001,u_01536,variant,2025-09-28
EXP_MBTI_ONBOARDING_001,u_01537,control,2025-05-10
EXP_MBTI_ONBOARDING_001,u_01538,variant,2025-12-15
EXP_MBTI_ONBOARDING_001,u_01539,variant,2025-11-21
EXP_MBTI_ONBOARDING_001,u_01540,control,2025-07-28
EXP_MBTI_ONBOARDING_001,u_01541,control,2025-08-27
EXP_MBTI_ONBOARDING_001,u_01542,variant,2025-06-11
EXP_MBTI_ONBOARDING_001,u_01543,control,2025-05-07
EXP_MBTI_ONBOARDING_001,u_01544,control,2025-11-14
EXP_MBTI_ONBOARDING_001,u_01545,control,2025-10-03
EXP_MBTI_ONBOARDING_001,u_01546,variant,2025-06-10
EXP_MBTI_ONBOARDING_001,u_01547,variant,2025-02-27
EXP_MBTI_ONBOARDING_001,u_01548,control,2025-06-30
EXP_MBTI_ONBOARDING_001,u_01549,control,2025-03-31
EXP_MBTI_ONBOARDING_001,u_01550,control,2025-06-06
EXP_MBTI_ONBOARDING_001,u_01551,control,2025-07-05
EXP_MBTI_ONBOARDING_001,u_01552,variant,2025-07-26
EXP_MBTI_ONBOARDING_001,u_01553,control,2025-10-01
EXP_MBTI_ONBOARDING_001,u_01554,control,2025-09-25
EXP_MBTI_ONBOARDING_001,u_01555,control,2025-08-08
EXP_MBTI_ONBOARDING_001,u_01556,control,2025-11-09
EXP_MBTI_ONBOARDING_001,u_01557,variant,2025-09-08
EXP_MBTI_ONBOARDING_001,u_01558,variant,2025-03-31
EXP_MBTI_ONBOARDING_001,u_01559,control,2025-10-20
EXP_MBTI_ONBOARDING_001,u_01560,control,2025-08-25
EXP_MBTI_ONBOARDING_001,u_01561,control,2025-12-24
EXP_MBTI_ONBOARDING_001,u_01562,control,2025-08-21
EXP_MBTI_ONBOARDING_001,u_01563,variant,2025-04-21
EXP_MBTI_ONBOARDING_001,u_01564,variant,2025-07-25
EXP_MBTI_ONBOARDING_001,u_01565,control,2025-03-31
EXP_MBTI_ONBOARDING_001,u_01566,control,2025-05-21
EXP_MBTI_ONBOARDING_001,u_01567,control,2025-06-23
EXP_MBTI_ONBOARDING_001,u_01568,control,2025-07-13
EXP_MBTI_ONBOARDING_001,u_01569,variant,2025-10-15
EXP_MBTI_ONBOARDING_001,u_01570,variant,2025-05-08
EXP_MBTI_ONBOARDING_001,u_01571,control,2025-10-26
EXP_MBTI_ONBOARDING_001,u_01572,control,2025-08-28
EXP_MBTI_ONBOARDING_001,u_01573,control,2025-07-09
EXP_MBTI_ONBOARDING_001,u_01574,control,2025-07-29
EXP_MBTI_ONBOARDING_001,u_01575,control,2025-09-19
EXP_MBTI_ONBOARDING_001,u_01576,control,2025-10-07
EXP_MBTI_ONBOARDING_001,u_01577,control,2025-03-26
EXP_MBTI_ONBOARDING_001,u_01578,variant,2025-05-13
EXP_MBTI_ONBOARDING_001,u_01579,control,2025-07-08
EXP_MBTI_ONBOARDING_001,u_01580,variant,2025-12-16
EXP_MBTI_ONBOARDING_001,u_01581,control,2025-01-26
EXP_MBTI_ONBOARDING_001,u_01582,control,2025-07-17
EXP_MBTI_ONBOARDING_001,u_01583,control,2025-09-18
EXP_MBTI_ONBOARDING_001,u_01584,control,2025-05-30
EXP_MBTI_ONBOARDING_001,u_01585,control,2025-11-10
EXP_MBTI_ONBOARDING_001,u_01586,variant,2025-11-07
EXP_MBTI_ONBOARDING_001,u_01587,variant,2025-12-27
EXP_MBTI_ONBOARDING_001,u_01588,variant,2025-07-02
EXP_MBTI_ONBOARDING_001,u_01589,variant,2025-05-01
EXP_MBTI_ONBOARDING_001,u_01590,control,2025-11-25
EXP_MBTI_ONBOARDING_001,u_01591,variant,2025-06-18
EXP_MBTI_ONBOARDING_001,u_01592,control,2025-02-21
EXP_MBTI_ONBOARDING_001,u_01593,variant,2025-09-25
EXP_MBTI_ONBOARDING_001,u_01594,variant,2025-02-05
EXP_MBTI_ONBOARDING_001,u_01595,variant,2025-08-13
EXP_MBTI_ONBOARDING_001,u_01596,control,2025-02-25
EXP_MBTI_ONBOARDING_001,u_01597,control,2025-11-14
EXP_MBTI_ONBOARDING_001,u_01598,variant,2025-05-20
EXP_MBTI_ONBOARDING_001,u_01599,variant,2025-11-14
EXP_MBTI_ONBOARDING_001,u_01600,variant,2025-10-22
EXP_MBTI_ONBOARDING_001,u_01601,control,2025-01-11
EXP_MBTI_ONBOARDING_001,u_01602,control,2025-07-09
EXP_MBTI_ONBOARDING_001,u_01603,control,2025-09-07
EXP_MBTI_ONBOARDING_001,u_01604,control,2025-10-01
EXP_MBTI_ONBOARDING_001,u_01605,variant,2025-03-25
EXP_MBTI_ONBOARDING_001,u_01606,variant,2025-05-18
EXP_MBTI_ONBOARDING_001,u_01607,control,2025-02-11
EXP_MBTI_ONBOARDING_001,u_01608,control,2025-08-21
EXP_MBTI_ONBOARDING_001,u_01609,variant,2025-11-01
EXP_MBTI_ONBOARDING_001,u_01610,control,2025-11-27
EXP_MBTI_ONBOARDING_001,u_01611,control,2025-09-11
EXP_MBTI_ONBOARDING_001,u_01612,variant,2025-10-11
EXP_MBTI_ONBOARDING_001,u_01613,variant,2025-05-10
EXP_MBTI_ONBOARDING_001,u_01614,variant,2025-08-20
EXP_MBTI_ONBOARDING_001,u_01615,control,2025-11-30
EXP_MBTI_ONBOARDING_001,u_01616,control,2025-08-02
EXP_MBTI_ONBOARDING_001,u_01617,control,2025-05-12
EXP_MBTI_ONBOARDING_001,u_01618,variant,2025-05-19
EXP_MBTI_ONBOARDING_001,u_01619,control,2025-03-28
EXP_MBTI_ONBOARDING_001,u_01620,control,2025-04-06
EXP_MBTI_ONBOARDING_001,u_01621,variant,2025-02-09
EXP_MBTI_ONBOARDING_001,u_01622,variant,2025-06-25
EXP_MBTI_ONBOARDING_001,u_01623,variant,2025-10-20
EXP_MBTI_ONBOARDING_001,u_01624,control,2025-03-02
EXP_MBTI_ONBOARDING_001,u_01625,control,2025-05-12
EXP_MBTI_ONBOARDING_001,u_01626,variant,2025-04-15
EXP_MBTI_ONBOARDING_001,u_01627,control,2025-07-31
EXP_MBTI_ONBOARDING_001,u_01628,control,2025-12-24
EXP_MBTI_ONBOARDING_001,u_01629,variant,2025-10-20
EXP_MBTI_ONBOARDING_001,u_01630,variant,2025-09-03
EXP_MBTI_ONBOARDING_001,u_01631,variant,2025-01-15
EXP_MBTI_ONBOARDING_001,u_01632,control,2025-01-19
EXP_MBTI_ONBOARDING_001,u_01633,variant,2025-02-07
EXP_MBTI_ONBOARDING_001,u_01634,control,2025-07-29
EXP_MBTI_ONBOARDING_001,u_01635,control,2025-01-03
EXP_MBTI_ONBOARDING_001,u_01636,variant,2025-10-11
EXP_MBTI_ONBOARDING_001,u_01637,variant,2025-04-30
EXP_MBTI_ONBOARDING_001,u_01638,variant,2025-01-20
EXP_MBTI_ONBOARDING_001,u_01639,control,2025-06-11
EXP_MBTI_ONBOARDING_001,u_01640,control,2025-10-24
EXP_MBTI_ONBOARDING_001,u_01641,variant,2025-02-10
EXP_MBTI_ONBOARDING_001,u_01642,variant,2025-08-26
EXP_MBTI_ONBOARDING_001,u_01643,variant,2025-03-08
EXP_MBTI_ONBOARDING_001,u_01644,variant,2025-09-26
EXP_MBTI_ONBOARDING_001,u_01645,variant,2025-02-25
EXP_MBTI_ONBOARDING_001,u_01646,control,2025-06-23
EXP_MBTI_ONBOARDING_001,u_01647,control,2025-08-12
EXP_MBTI_ONBOARDING_001,u_01648,control,2025-02-05
EXP_MBTI_ONBOARDING_001,u_01649,variant,2025-06-24
EXP_MBTI_ONBOARDING_001,u_01650,control,2025-08-02
EXP_MBTI_ONBOARDING_001,u_01651,control,2025-03-24
EXP_MBTI_ONBOARDING_001,u_01652,variant,2025-01-21
EXP_MBTI_ONBOARDING_001,u_01653,control,2025-10-09
EXP_MBTI_ONBOARDING_001,u_01654,control,2025-11-18
EXP_MBTI_ONBOARDING_001,u_01655,variant,2025-01-20
EXP_MBTI_ONBOARDING_001,u_01656,variant,2025-12-27
EXP_MBTI_ONBOARDING_001,u_01657,control,2025-09-30
EXP_MBTI_ONBOARDING_001,u_01658,variant,2025-12-22
EXP_MBTI_ONBOARDING_001,u_01659,variant,2025-05-20
EXP_MBTI_ONBOARDING_001,u_01660,control,2025-01-23
EXP_MBTI_ONBOARDING_001,u_01661,control,2025-02-06
EXP_MBTI_ONBOARDING_001,u_01662,control,2025-11-27
EXP_MBTI_ONBOARDING_001,u_01663,control,2025-11-25
EXP_MBTI_ONBOARDING_001,u_01664,control,2025-06-10
EXP_MBTI_ONBOARDING_001,u_01665,variant,2025-06-10
EXP_MBTI_ONBOARDING_001,u_01666,control,2025-10-07
EXP_MBTI_ONBOARDING_001,u_01667,control,2025-09-10
